"series_id","method","timestamp","origin_timestamp","forecast","lo80","hi80","lo90","hi90","lo95","hi95","horizon"
"O53","ARIMA",71,68,2094.34921456652,2024.72492207795,2163.97350705508,2004.98740260144,2183.71102653159,1987.86804799038,2200.83038114266,3
"O53","ARIMA",72,68,2094.34921456652,2023.74606040863,2164.95236872441,2003.73104725035,2184.96738188269,1986.37100825409,2202.32742087895,4
"O53","ARIMA",73,68,2094.34921456652,2022.78058561813,2165.91784351491,2002.49187377221,2186.20655536082,1984.8944419822,2203.80398715083,5
"O53","ARIMA",74,68,2094.34921456652,2021.82796304627,2166.87046608676,2001.26919593813,2187.4292331949,1983.43753148255,2205.26089765048,6
"O53","ARIMA",75,68,2094.34921456652,2020.88769270254,2167.8107364305,2000.06237201719,2188.63605711584,1981.99951208559,2206.69891704744,7
"O53","ARIMA",76,68,2094.34921456652,2019.95930619796,2168.73912293507,1998.8708008387,2189.82762829434,1980.57966745224,2208.11876168079,8
"O54","ARIMA",69,68,2121.73747541511,2038.07041019657,2205.40454063365,2014.35195977835,2229.12299105187,1993.77974126742,2249.69520956279,1
"O54","ARIMA",70,68,2121.73747541511,2030.29404200028,2213.18090882994,2004.37109925267,2239.10385157755,1981.8868124107,2261.58813841952,2
"O54","ARIMA",71,68,2121.73747541511,2023.12903142018,2220.34591941003,1995.17490773242,2248.3000430978,1970.92887434297,2272.54607648724,3
"O54","ARIMA",72,68,2121.73747541511,2016.4504917015,2227.02445912871,1986.60309480319,2256.87185602702,1960.71492925496,2282.76002157526,4
"O54","ARIMA",73,68,2121.73747541511,2010.17102592461,2233.30392490561,1978.54348773302,2264.93146309719,1951.11131509243,2292.36363573778,5
"O54","ARIMA",74,68,2121.73747541511,2004.22664032181,2239.24831050841,1970.9139514103,2272.56099941991,1942.02016183341,2301.45478899681,6
"O54","ARIMA",75,68,2121.73747541511,1998.56881025739,2244.90614057282,1963.65220513935,2279.82274569086,1933.36725745169,2310.10769337852,7
"O54","ARIMA",76,68,2121.73747541511,1993.15970210595,2250.31524872427,1956.70968998765,2286.76526084256,1925.09474041036,2318.38021041986,8
"O55","ARIMA",64,63,3106.25937867003,3027.74072913718,3184.77802820288,3005.48178302755,3207.03697431251,2986.17546684265,3226.34329049742,1
"O55","ARIMA",65,63,3059.97177606925,2931.2912962083,3188.6522559302,2894.8121682097,3225.1313839288,2863.17196494841,3256.77158719009,2
"O55","ARIMA",66,63,3013.68417346846,2845.60954865205,3181.75879828488,2797.9627279484,3229.40561898853,2756.63621674792,3270.73213018901,3
"O55","ARIMA",67,63,2967.39657086768,2764.14159982159,3170.65154191377,2706.52163980004,3228.27150193532,2656.54491757523,3278.24822416013,4
"O55","ARIMA",68,63,2921.1089682669,2684.83509912088,3157.38283741292,2617.85474029244,3224.36319624136,2559.75926805617,3282.45866847763,5
"O55","ARIMA",69,63,2874.82136566611,2606.74764900087,3142.89508233136,2530.75247526622,3218.89025606601,2464.83799551402,3284.80473581821,6
"O55","ARIMA",70,63,2828.53376306533,2529.36278129724,3127.70474483342,2444.55196500888,3212.51556112179,2370.99123005319,3286.07629607747,7
"O55","ARIMA",71,63,2782.24616046455,2452.36621012197,3112.12611080712,2358.84982795024,3205.64249297885,2277.73831288641,3286.75400804269,8
"O56","ARIMA",64,63,5200.99412177143,5114.64966832548,5287.33857521737,5090.17221554766,5311.8160279952,5068.94167568282,5333.04656786004,1
"O56","ARIMA",65,63,5198.0092859715,5081.19683771773,5314.82173422526,5048.082131771,5347.93644017199,5019.36006289007,5376.65850905292,2
"O56","ARIMA",66,63,5195.29095429866,5039.40199618627,5351.17991241105,4995.20964267083,5395.37226592648,4956.87936657771,5433.70254201961,3
"O56","ARIMA",67,63,5192.81533165846,4992.62960134883,5393.0010619681,4935.87972842832,5449.75093488861,4886.65767700412,5498.97298631281,4
"O56","ARIMA",68,63,5190.5607475259,4942.81633926101,5438.30515579078,4872.58424197789,5508.5372530739,4811.66837157689,5569.45312347491,5
"O56","ARIMA",69,63,5188.507466251,4891.12187925859,5485.89305324342,4806.8171975807,5570.1977349213,4733.69545891773,5643.31947358427,6
"O56","ARIMA",70,63,5186.63751430157,4838.29649015727,5534.97853844588,4739.54665008319,5633.72837851996,4653.89589077548,5719.37913782767,7
"O56","ARIMA",71,63,5184.93452293068,4784.85710777143,5585.01193808993,4671.44071973251,5698.42832612884,4573.06891734595,5796.80012851541,8
"O57","ARIMA",64,63,7726.9918415921,7588.99474187602,7864.98894130819,7549.87448160486,7904.10920157935,7515.94348997968,7938.04019320452,1
"O57","ARIMA",65,63,7594.54910411563,7381.86931097567,7807.22889725559,7321.57754485037,7867.52066338089,7269.28342928763,7919.81477894363,2
"O57","ARIMA",66,63,7430.89841733913,7180.26434600377,7681.53248867448,7109.21306939265,7752.58376528561,7047.58668309207,7814.21015158619,3
"O57","ARIMA",67,63,7318.33800686294,7034.94196834068,7601.7340453852,6954.6031292664,7682.07288445948,6884.92116762017,7751.75484610571,4
"O57","ARIMA",68,63,7198.0703735949,6874.74028345816,7521.40046373164,6783.08069564311,7613.06005154669,6703.57967277257,7692.56107441723,5
"O57","ARIMA",69,63,7042.18909437901,6689.42452827882,7394.95366047919,6589.42067552629,7494.95751323173,6502.68224723591,7581.6959415221,6
"O57","ARIMA",70,63,6915.04010268694,6538.46033748827,7291.61986788561,6431.70520670845,7398.37499866542,6339.11105157436,7490.96915379952,7
"O57","ARIMA",71,63,6797.87861233708,6392.80038206776,7202.95684260639,6277.96633243251,7317.79089224164,6178.36492003263,7417.39230464152,8
"O58","ARIMA",64,63,4805.29032258069,4739.08283883293,4871.49780632845,4720.31393715717,4890.26670800421,4704.03471403442,4906.54593112695,1
"O58","ARIMA",65,63,4757.58064516138,4663.94912371469,4851.21216660806,4637.40588841399,4877.75540190877,4614.38359028891,4900.77770003385,2
"O58","ARIMA",66,63,4709.87096774207,4595.19624204965,4824.54569343448,4562.68755074497,4857.05438473917,4534.49110918863,4885.2508262955,3
"O58","ARIMA",67,63,4662.16129032276,4529.74632282723,4794.57625781828,4492.20851947571,4832.1140611698,4459.65007323023,4864.67250741529,4
"O58","ARIMA",68,63,4614.45161290344,4466.40717862423,4762.49604718266,4424.43863861422,4804.46458719267,4388.03718909089,4840.866036716,5
"O58","ARIMA",69,63,4566.74193548413,4404.5673831485,4728.91648781976,4358.59315101042,4774.89071995785,4318.71736095079,4814.76651001748,6
"O58","ARIMA",70,63,4519.03225806482,4343.86372113689,4694.20079499275,4294.205874921,4743.85864120864,4251.1350990009,4786.92941712875,7
"O58","ARIMA",71,63,4471.32258064551,4284.05953775214,4658.58562353888,4230.97306715073,4711.67209414029,4184.92847090057,4757.71669039045,8
"O59","ARIMA",64,63,2279.87377683763,2212.75858163159,2346.98897204368,2193.73235637025,2366.01519730502,2177.22994341271,2382.51761026256,1
"O59","ARIMA",65,63,2252.74755367527,2152.24392630322,2353.25118104732,2123.752544462,2381.74256288853,2099.04051974788,2406.45458760265,2
"O59","ARIMA",66,63,2225.6213305129,2095.59053539075,2355.65212563505,2058.72861177851,2392.51404924729,2026.75639041022,2424.48627061558,3
"O59","ARIMA",67,63,2198.49510735054,2040.24229144847,2356.7479232526,1995.37981709596,2401.61039760511,1956.46831111446,2440.52190358662,4
"O59","ARIMA",68,63,2171.36888418817,1985.2849356183,2357.45283275804,1932.53272187383,2410.20504650251,1886.77804359802,2455.95972477832,5
"O59","ARIMA",69,63,2144.2426610258,1930.28875752956,2358.19656452205,1869.63579882228,2418.84952322933,1817.02840256076,2471.45691949085,6
"O59","ARIMA",70,63,2117.11643786344,1875.02248280338,2359.21039292349,1806.39221048962,2427.84066523726,1746.86568436299,2487.36719136388,7
"O59","ARIMA",71,63,2089.99021470107,1819.35155283015,2360.628876572,1742.62925277012,2437.35117663202,1676.08409936991,2503.89633003223,8
"O60","ARIMA",64,63,2945.61290322579,2881.97849742256,3009.24730902902,2863.93902759062,3027.28677886096,2848.29247780933,3042.93332864226,1
"O60","ARIMA",65,63,2910.22580645158,2820.2331667311,3000.21844617207,2794.72150383676,3025.73010906641,2772.5939409317,3047.85767197147,2
"O60","ARIMA",66,63,2874.83870967738,2764.62068571673,2985.05673363803,2733.3754074262,3016.30201192855,2706.27478824184,3043.40263111291,3
"O60","ARIMA",67,63,2839.45161290317,2712.18280129671,2966.72042450963,2676.10386163283,3002.79936417351,2644.81076207024,3034.0924637361,4
"O60","ARIMA",68,63,2804.06451612896,2661.77365904513,2946.35537321279,2621.43617822286,2986.69285403506,2586.44942929855,3021.67960295938,5
"O60","ARIMA",69,63,2768.67741935475,2612.80559505164,2924.54924365787,2568.61809873306,2968.73673997645,2530.29203553383,3007.06280317568,6
"O60","ARIMA",70,63,2733.29032258055,2564.92950999783,2901.65113516326,2517.20155903907,2949.37908612202,2475.80467944157,2990.77596571953,7
"O60","ARIMA",71,63,2697.90322580634,2517.91794636538,2877.8885052473,2466.89462057668,2928.911831036,2422.63949476657,2973.16695684611,8
"O61","ARIMA",64,63,1218.93548387098,1165.63129176827,1272.23967597369,1150.52029397997,1287.35067376199,1137.41375696184,1300.45721078012,1
"O61","ARIMA",65,63,1201.87096774196,1126.48745633897,1277.25447914495,1105.11727832576,1298.62465715815,1086.58183591898,1317.16009956494,2
"O61","ARIMA",66,63,1184.80645161294,1092.48088263464,1277.13202059124,1066.30786671224,1303.30503651364,1043.60667868555,1326.00622454032,3
"O61","ARIMA",67,63,1167.74193548392,1061.13355127851,1274.35031968933,1030.9115557019,1304.57231526594,1004.69848166564,1330.7853893022,4
"O61","ARIMA",68,63,1150.6774193549,1031.48562232754,1269.86921638226,997.696404065044,1303.65843464475,968.389296342886,1332.96554236691,5
"O61","ARIMA",69,63,1133.61290322588,1003.04483142295,1264.1809750288,966.030597337286,1301.19520911447,933.926269347966,1333.29953710379,6
"O61","ARIMA",70,63,1116.54838709686,975.518750955883,1257.57802323783,935.538808745986,1297.55796544773,900.862171246749,1332.23460294696,7
"O61","ARIMA",71,63,1099.48387096784,948.71684816186,1250.25089377381,905.976492135444,1292.99124980023,868.905607321872,1330.0621346138,8
"O62","ARIMA",64,63,3889.85617828389,3799.04941100098,3980.6629455668,3773.30695425516,4006.40540231263,3750.97921210315,4028.73314446463,1
"O62","ARIMA",65,63,3862.58206740946,3716.3416618596,4008.82247295932,3674.88453892701,4050.27959589191,3638.92666744867,4086.23746737025,2
"O62","ARIMA",66,63,3835.30795653502,3649.49449242006,4021.12142064998,3596.81895726013,4073.79695580992,3551.13078622102,4119.48512684903,3
"O62","ARIMA",67,63,3808.03384566059,3589.70604010798,4026.36165121319,3527.813140944,4088.25455037718,3474.13028125354,4141.93741006763,4
"O62","ARIMA",68,63,3780.75973478615,3534.16813333057,4027.35133624174,3464.2628407594,4097.2566288129,3403.63042470832,4157.88904486398,5
"O62","ARIMA",69,63,3753.48562391171,3481.55216672146,4025.41908110197,3404.46281017986,4102.50843764357,3337.59929002247,4169.37195780096,6
"O62","ARIMA",70,63,3726.21151303728,3431.10442676103,4021.31859931353,3347.44566837593,4104.97735769863,3274.88417184035,4177.53885423421,7
"O62","ARIMA",71,63,3698.93740216284,3382.3484263575,4015.52637796818,3292.59985078623,4105.27495353946,3214.7563460403,4183.11845828539,8
"O63","ARIMA",64,63,6636.42821132677,6539.6509206409,6733.20550201264,6512.215903472,6760.64051918154,6488.42011757125,6784.4363050823,1
"O63","ARIMA",65,63,6589.70594707816,6433.31872851043,6746.09316564588,6388.98512507934,6790.42676907697,6350.53233574955,6828.87955840677,2
"O63","ARIMA",66,63,6544.82871959757,6341.54899974174,6748.1084394534,6283.92202377652,6805.73541541863,6233.93921626689,6855.71822292826,3
"O63","ARIMA",67,63,6500.44848438454,6258.20233653737,6742.69463223171,6189.52891968321,6811.36804908587,6129.96497210211,6870.93199666698,4
"O63","ARIMA",68,63,6456.20212255457,6180.19800547704,6732.2062396321,6101.95467342005,6810.44957168908,6034.09025160004,6878.31399350909,5
"O63","ARIMA",69,63,6411.99182181419,6105.87146234894,6718.11218127944,6019.09059404648,6804.8930495819,5943.82113277026,6880.16251085813,6
"O63","ARIMA",70,63,6367.7912347462,6034.24833254705,6701.33413694534,5939.69355442145,6795.88891507094,5857.68138572776,6877.90108376463,7
"O63","ARIMA",71,63,6323.59326422229,5964.71348120915,6682.47304723543,5862.97604943401,6784.21047901058,5774.73399987705,6872.45252856754,8
"O64","ARIMA",64,63,2482.4516129032,2441.03118626085,2523.87203954556,2429.28907085317,2535.61415495324,2419.10453688539,2545.79868892102,1
"O64","ARIMA",65,63,2450.90322580641,2392.32589668951,2509.48055492331,2375.72003782901,2526.0864137838,2361.31693176534,2540.48951984748,2
"O64","ARIMA",66,63,2419.35483870961,2347.61255529387,2491.09712212535,2327.27461481943,2511.43506259979,2309.63448453583,2529.07519288339,3
"O64","ARIMA",67,63,2387.80645161282,2304.9655983281,2470.64730489753,2281.48136751274,2494.13153571289,2261.11229957719,2514.50060364844,4
"O64","ARIMA",68,63,2356.25806451602,2263.63917488667,2448.87695414537,2237.38300663544,2475.13312239659,2214.60969636434,2497.9064326677,5
"O64","ARIMA",69,63,2324.70967741922,2223.25076721707,2426.16858762138,2194.48857596738,2454.93077887107,2169.54166447828,2479.87769036016,6
"O64","ARIMA",70,63,2293.16129032243,2183.57314222856,2402.7494384163,2152.50642499401,2433.81615565084,2125.56068089619,2460.76189974866,7
"O64","ARIMA",71,63,2261.61290322563,2144.45824499183,2378.76756145943,2111.24652727084,2411.97927918042,2082.44031514349,2440.78549130777,8
"O65","ARIMA",64,63,1290.66534376804,1261.08884795444,1320.24183958164,1252.70432236284,1328.62636517324,1245.43199682978,1335.8986907063,1
"O65","ARIMA",65,63,1259.86412445398,1219.9360620792,1299.79218682876,1208.61701120467,1311.11123770329,1198.7994226261,1320.92882628186,2
"O65","ARIMA",66,63,1229.63334464663,1178.74677104791,1280.51991824535,1164.32113451218,1294.94555478109,1151.80904617,1307.45764312327,3
"O65","ARIMA",67,63,1199.27063988136,1137.76838429173,1260.77289547099,1120.33334941868,1278.20793034404,1105.21105682243,1293.3302229403,4
"O65","ARIMA",68,63,1168.9384452654,1096.67769602766,1241.19919450315,1076.19277769687,1261.68411283394,1058.42516604228,1279.45172448853,5
"O65","ARIMA",69,63,1138.5991945986,1055.3999481386,1221.7984410586,1031.81411783799,1245.38427135921,1011.35692750093,1265.84146169627,6
"O65","ARIMA",70,63,1108.26157577741,1013.88078884512,1202.64236270971,987.125147190441,1229.39800436439,963.918618230298,1252.60453332453,7
"O65","ARIMA",71,63,1077.92357956097,972.093129591114,1183.75402953083,942.091667560729,1213.75549156122,916.069873486769,1239.77728563518,8
"O66","ARIMA",64,63,3823.01612903226,3750.09652774765,3895.93573031687,3729.42483401646,3916.60742404806,3711.49522255658,3934.53703550793,1
"O66","ARIMA",65,63,3787.03225806452,3683.90836896498,3890.15614716405,3654.67417933311,3919.39033679592,3629.31787963847,3944.74663649056,2
"O66","ARIMA",66,63,3751.04838709677,3624.74793280416,3877.34884138938,3588.94350898324,3913.15326521031,3557.88851097477,3944.20826321878,3
"O66","ARIMA",67,63,3715.06451612903,3569.22531355981,3860.90371869825,3527.88192609743,3902.24710616063,3492.02270317768,3938.10632908039,4
"O66","ARIMA",68,63,3679.08064516129,3516.02745979672,3842.13383052586,3469.80414740372,3888.35714291886,3429.71231736928,3928.4489729533,5
"O66","ARIMA",69,63,3643.09677419355,3464.48095879906,3821.71258958804,3413.84585703855,3872.34769134855,3369.9274576755,3916.2660907116,6
"O66","ARIMA",70,63,3607.11290322581,3414.18577252474,3800.04003392687,3359.49361173352,3854.73219471809,3312.05631870667,3902.16948774494,7
"O66","ARIMA",71,63,3571.12903225806,3364.881254059,3777.37681045713,3306.41287479525,3835.84518972088,3255.70027540598,3886.55778911015,8
"O67","ARIMA",64,63,11042.18866542,10897.0370738134,11187.3402570266,10855.8886145044,11228.4887163355,10820.1984626873,11264.1788681526,1
"O67","ARIMA",65,63,10919.1933236174,10658.4652943625,11179.9213528722,10584.5525209389,11253.8341262958,10520.4442128998,11317.9424343349,2
"O67","ARIMA",66,63,10790.5761136946,10442.8446320696,11138.3075953196,10344.2675888301,11236.8846385591,10258.7667050064,11322.3855223828,3
"O67","ARIMA",67,63,10663.9864780154,10239.102292433,11088.8706635979,10118.6535296744,11209.3194263565,10014.1821909844,11313.7907650464,4
"O67","ARIMA",68,63,10539.3906035484,10034.5668832029,11044.2143238939,9891.45637311539,11187.3248339814,9767.3293482542,11311.4518588426,5
"O67","ARIMA",69,63,10414.900021823,9824.9377154978,11004.8623281482,9657.69159930333,11172.1084443426,9512.63053558334,11317.1695080626,6
"O67","ARIMA",70,63,10289.951745759,9611.15452379106,10968.748967727,9418.72494339144,11161.1785481266,9251.82098018371,11328.0825113343,7
"O67","ARIMA",71,63,10164.8391569029,9394.40246324971,10935.2758505561,9175.99436597681,11153.683947829,8986.55791366108,11343.1204001448,8
"O68","ARIMA",64,63,7383,7199.37699985319,7566.62300014681,7147.32243079127,7618.67756920873,7102.17285523505,7663.82714476495,1
"O68","ARIMA",65,63,7383,7123.31786282875,7642.68213717125,7049.70158527789,7716.29841472211,6985.8504431909,7780.1495568091,2
"O68","ARIMA",66,63,7383,7064.9556343075,7701.0443656925,6974.79447592616,7791.20552407384,6896.59311712261,7869.40688287739,3
"O68","ARIMA",67,63,7383,7015.75399970638,7750.24600029362,6911.64486158255,7854.35513841745,6821.3457104701,7944.6542895299,4
"O68","ARIMA",68,63,7383,6972.40648943928,7793.59351056072,6856.00893447738,7909.99106552262,6755.0514143784,8010.9485856216,5
"O68","ARIMA",69,63,7383,6933.21734460132,7832.78265539868,6805.71021161915,7960.28978838085,6695.11678940317,8070.88321059683,6
"O68","ARIMA",70,63,7383,6897.17920661997,7868.82079338003,6759.4557622775,8006.5442377225,6640.00121355561,8125.99878644439,7
"O68","ARIMA",71,63,7383,6863.63572565749,7902.36427434251,6716.40317055579,8049.59682944421,6588.7008863818,8177.2991136182,8
"O69","ARIMA",64,63,8741.27708946638,8647.65613857402,8834.89804035874,8621.11589987858,8861.43827905418,8598.09620086168,8884.45797807108,1
"O69","ARIMA",65,63,8653.66250774079,8507.76313804212,8799.56187743946,8466.40269403457,8840.92232144701,8430.5286771056,8876.79633837598,2
"O69","ARIMA",66,63,8568.85585230336,8365.44141686993,8772.27028773679,8307.77625091036,8829.93545369637,8257.76031927606,8879.95138533067,3
"O69","ARIMA",67,63,8487.7147161076,8233.36413603838,8742.06529617682,8161.25928084287,8814.17015137234,8098.71907224469,8876.71035997051,4
"O69","ARIMA",68,63,8408.07725097618,8105.86488354757,8710.28961840479,8020.19187668513,8795.96262526722,7945.88331998835,8870.271181964,5
"O69","ARIMA",69,63,8329.7620138807,7983.827916341,8675.69611142041,7885.76040651459,8773.76362124682,7800.70146693809,8858.82256082331,6
"O69","ARIMA",70,63,8252.12691064228,7865.66284834177,8638.5909729428,7756.10565667794,8748.14816460663,7661.08113160945,8843.17268967511,7
"O69","ARIMA",71,63,8174.99565398326,7750.96135067408,8599.02995729245,7630.75351773059,8719.23779023594,7526.49114972451,8823.50015824202,8
"O70","ARIMA",64,63,2404.66129032263,2336.76065579254,2472.56192485271,2317.51176939668,2491.81081124857,2300.81623111128,2508.50634953397,1
"O70","ARIMA",65,63,2362.32258064525,2266.29658239907,2458.34857889143,2239.07454619746,2485.57061509304,2215.46348952313,2509.18167176738,2
"O70","ARIMA",66,63,2319.98387096788,2202.37652209561,2437.59121984014,2169.03647286885,2470.9312690669,2140.11895229882,2499.84878963693,3
"O70","ARIMA",67,63,2277.6451612905,2141.84389223034,2413.44643035066,2103.34611943861,2451.9442031424,2069.95504286781,2485.3352797132,4
"O70","ARIMA",68,63,2235.30645161313,2083.4760170885,2387.13688613776,2040.43419861617,2430.17870461008,2003.10184008906,2467.51106313719,5
"O70","ARIMA",69,63,2192.96774193575,2026.64583412585,2359.28964974565,1979.49588433918,2406.43959953233,1938.60033455884,2447.33514931266,6
"O70","ARIMA",70,63,2150.62903225838,1970.9808394283,2330.27722508846,1920.0530730099,2381.20499150685,1875.88083070237,2425.37723381438,7
"O70","ARIMA",71,63,2108.290322581,1916.23832608865,2300.34231907336,1861.79425368542,2354.78639147659,1814.57214033675,2402.00850482525,8
"O71","ARIMA",64,63,4364.64516129035,4291.00734401315,4438.28297856755,4270.13204602782,4459.15827655288,4252.0258382418,4477.26448433891,1
"O71","ARIMA",65,63,4302.29032258071,4198.15072268374,4406.42992247767,4168.62859315431,4435.95205200711,4143.02254854016,4461.55809662125,2
"O71","ARIMA",66,63,4239.93548387106,4112.39104298848,4367.47992475364,4076.23396625475,4403.63700148737,4044.87309443694,4434.99787330517,3
"O71","ARIMA",67,63,4177.58064516141,4030.30501060701,4324.85627971581,3988.55441463635,4366.60687568647,3952.3419990643,4402.81929125852,4
"O71","ARIMA",68,63,4115.22580645176,3950.56664130524,4279.88497159829,3903.88805595948,4326.56355694405,3863.40134453518,4367.05026836835,5
"O71","ARIMA",69,63,4052.87096774212,3872.49588964067,4233.24604584356,3821.36206134807,4284.37987413616,3777.01109109549,4328.73084438874,6
"O71","ARIMA",70,63,3990.51612903247,3795.68877742738,4185.34348063755,3740.45793041383,4240.5743276511,3692.55340742554,4288.47885063939,7
"O71","ARIMA",71,63,3928.16129032282,3719.88209052889,4136.44049011675,3660.83783147002,4195.48474917562,3609.62574224173,4246.69683840391,8
"O72","ARIMA",64,63,1707.43548387098,1668.06369397617,1746.80727376578,1656.90233862018,1757.96862912177,1647.2215273862,1767.64944035575,1
"O72","ARIMA",65,63,1692.87096774195,1637.19084849781,1748.55108698609,1621.40630837891,1764.33562710499,1607.71557383704,1778.02636164687,2
"O72","ARIMA",66,63,1678.30645161293,1610.1125111302,1746.50039209566,1590.7804765723,1765.83242665356,1574.01281965656,1782.6000835693,3
"O72","ARIMA",67,63,1663.74193548391,1584.99835569429,1742.48551527352,1562.67564498232,1764.80822598549,1543.31402251435,1784.16984845346,4
"O72","ARIMA",68,63,1649.17741935488,1561.13942075425,1737.21541795551,1536.18187145724,1762.17296725252,1514.53491946071,1783.81991924906,5
"O72","ARIMA",69,63,1634.61290322586,1538.17210772351,1731.0536987282,1510.83248226347,1758.39332418824,1487.11943444401,1782.10637200771,6
"O72","ARIMA",70,63,1620.04838709683,1515.88042236369,1724.21635182998,1486.35025179734,1753.74652239633,1460.73723278285,1779.35954141082,7
"O72","ARIMA",71,63,1605.48387096781,1494.12363247953,1716.84410945609,1462.55455224173,1748.41318969389,1435.17308315798,1775.79465877764,8
"O73","ARIMA",64,63,2924.41434648639,2864.8772175057,2983.95147546707,2847.99926872044,3000.82942425233,2833.36016522489,3015.46852774788,1
"O73","ARIMA",65,63,2865.82869297277,2773.86202722911,2957.79535871643,2747.79075538669,2983.86663055885,2725.17781517589,3006.47957076965,2
"O73","ARIMA",66,63,2807.24303945916,2684.92175168556,2929.56432723276,2650.24536628143,2964.24071263689,2620.16877337066,2994.31730554765,3
"O73","ARIMA",67,63,2748.65738594554,2596.07474266205,2901.24002922903,2552.81968345868,2944.4950884324,2515.30237039884,2982.01240149225,4
"O73","ARIMA",68,63,2690.07173243193,2506.66598504455,2873.47747981931,2454.67300412116,2925.4704607427,2409.57684709022,2970.56661777363,5
"O73","ARIMA",69,63,2631.48607891831,2416.41860886998,2846.55354896664,2355.44996951842,2907.5221883182,2302.5687673767,2960.40339045992,6
"O73","ARIMA",70,63,2572.9004254047,2325.20421565062,2820.59663515877,2254.98578197559,2890.8150688338,2194.0817627169,2951.7190880925,7
"O73","ARIMA",71,63,2514.31477189108,2232.9631077131,2795.66643606906,2153.20382035842,2875.42572342375,2084.0245333981,2944.60501038407,8
"O74","ARIMA",64,63,5020.58443863213,4885.56900517378,5155.59987209047,4847.29400585582,5193.87487140843,4814.09615205041,5227.07272521384,1
"O74","ARIMA",65,63,4925.16887726425,4712.93145547243,5137.40629905607,4652.76509547748,5197.57265905102,4600.57975103051,5249.758003498,2
"O74","ARIMA",66,63,4829.75331589638,4543.22488344142,5116.28174835133,4461.99805421249,5197.50857758027,4391.5458935366,5267.96073825615,3
"O74","ARIMA",67,63,4734.3377545285,4372.33982600527,5096.33568305174,4269.71844330529,5198.95706575172,4180.70969814816,5287.96581090885,4
"O74","ARIMA",68,63,4638.92219316063,4199.0034836775,5078.84090264376,4074.29264230081,5203.55174402044,3966.1245860305,5311.71980029076,5
"O74","ARIMA",69,63,4543.50663179276,4022.72997189518,5064.28329169033,3875.09702511401,5211.9162384715,3747.04746087008,5339.96580271543,6
"O74","ARIMA",70,63,4448.09107042488,3843.33165489518,5052.85048595458,3671.89076385013,5224.29137699964,3523.19135853073,5372.99078231904,7
"O74","ARIMA",71,63,4352.67550905701,3660.75267428353,5044.59834383048,3464.60216503667,5240.74885307735,3294.47085097087,5410.88016714314,8
"O75","ARIMA",64,63,3358.08064516133,3278.45319267087,3437.70809765178,3255.8799163298,3460.28137399285,3236.30096554644,3479.86032477621,1
"O75","ARIMA",65,63,3335.16129032265,3222.55106707342,3447.77151357188,3190.6276335247,3479.6949471206,3162.93881578983,3507.38376485547,2
"O75","ARIMA",66,63,3312.24193548398,3174.32314209322,3450.16072887473,3135.22508057721,3489.25879039074,3101.31334306154,3523.17052790641,3
"O75","ARIMA",67,63,3289.3225806453,3130.06767566438,3448.57748562622,3084.92112298226,3493.72403830835,3045.76322141554,3532.88193987507,4
"O75","ARIMA",68,63,3266.40322580663,3088.35082916283,3444.45562245043,3037.87544878932,3494.93100282393,2994.0955839096,3538.71086770365,5
"O75","ARIMA",69,63,3243.48387096795,3048.43724284862,3438.53049908729,2993.14423399017,3493.82350794573,2945.18579487187,3541.78194706403,6
"O75","ARIMA",70,63,3220.56451612928,3009.89007930591,3431.23895295264,2950.16680383152,3490.96222842703,2898.36576912718,3542.76326313138,7
"O75","ARIMA",71,63,3197.6451612906,2972.42471479215,3422.86560778905,2908.57784769469,3486.71247488651,2853.20021222497,3542.09011035624,8
"O76","ARIMA",64,63,1647.39051071587,1620.15069101,1674.63033042173,1612.42858062634,1682.35244080539,1605.73080149756,1689.05021993418,1
"O76","ARIMA",65,63,1620.78102143174,1579.59655723301,1661.96548563046,1567.92133389935,1673.64070896412,1557.79481882991,1683.76722403356,2
"O76","ARIMA",66,63,1594.1715321476,1540.42122824191,1647.9218360533,1525.18376395627,1663.15930033894,1511.96753611216,1676.37552818305,3
"O76","ARIMA",67,63,1567.56204286347,1501.62683798599,1633.49724774096,1482.93512358658,1652.18896214036,1466.72284891483,1668.40123681211,4
"O76","ARIMA",68,63,1540.95255357934,1462.86371611232,1619.04139104636,1440.72661575103,1641.17849140765,1421.52598258146,1660.37912457722,5
"O76","ARIMA",69,63,1514.34306429521,1423.9717232469,1604.71440534351,1398.35270378825,1630.33342480216,1376.13202507417,1652.55410351624,6
"O76","ARIMA",70,63,1487.73357501108,1384.86750816314,1590.59964185901,1355.70640755711,1619.76074246504,1330.41350169233,1645.05364832983,7
"O76","ARIMA",71,63,1461.12408572694,1345.50466675503,1576.74350469886,1312.72816803231,1609.52000342157,1284.29944348002,1637.94872797387,8
"O77","ARIMA",64,63,4859.95852978595,4808.97819332065,4910.93886625125,4794.52597631509,4925.39108325681,4781.9908333794,4937.92622619251,1
"O77","ARIMA",65,63,4828.46211672892,4767.1896030539,4889.73463040394,4749.81969682132,4907.10453663651,4734.75389360779,4922.17033985004,2
"O77","ARIMA",66,63,4796.96570367188,4726.89682928392,4867.03457805984,4707.03327701649,4886.89813032727,4689.80460775507,4904.12679958869,3
"O77","ARIMA",67,63,4765.46929061484,4687.59135160812,4843.34722962157,4665.51403802984,4865.42454319985,4646.36526097829,4884.5733202514,4
