"series_id","method","timestamp","origin_timestamp","forecast","lo80","hi80","lo95","hi95"
"M77","ARIMA","1994-07","1994-03",7469.78688052849,6121.98343056803,8817.59033048896,5408.49938248016,9531.07437857682
"M77","ARIMA","1994-08","1994-03",8194.66308445477,6774.42525170848,9614.90091720105,6022.59675758713,10366.7294113224
"M77","ARIMA","1994-09","1994-03",7794.23115670175,6282.38365985422,9306.07865354928,5482.0599389334,10106.4023744701
"M77","ARIMA","1994-10","1994-03",7710.99513613714,6109.82659064631,9312.16368162797,5262.21916276708,10159.7711095072
"M77","ARIMA","1994-11","1994-03",7872.27063120397,6196.1456399343,9548.39562247364,5308.85866652034,10435.6825958876
"M77","ARIMA","1994-12","1994-03",7827.04380812203,6073.47924080438,9580.60837543968,5145.19823209355,10508.8893841505
"M77","ARIMA","1995-01","1994-03",8093.77975929989,6266.89581544251,9920.66370315728,5299.80187330405,10887.7576452957
"M77","ARIMA","1995-02","1994-03",8215.34542128664,6319.28017961432,10111.410662959,5315.56387060299,11115.1269719703
"M77","ARIMA","1995-03","1994-03",8474.45454461984,6510.45345615678,10438.4556330829,5470.77408221936,11478.1350070203
"M77","ARIMA","1995-04","1994-03",8148.78362839773,6012.32311225405,10285.2441445414,4881.34923198776,11416.2180248077
"M77","ARIMA","1995-05","1994-03",8318.06647601017,6098.65399185109,10537.4789601693,4923.76799224855,11712.3649597718
"M77","ARIMA","1995-06","1994-03",8295.69689973775,5980.91132372223,10610.4824757533,4755.53785900867,11835.8559404668
"M77","ARIMA","1995-07","1994-03",8154.56997507735,5735.6301934576,10573.5097566971,4455.12082280608,11854.0191273486
"M77","ARIMA","1995-08","1994-03",8380.08548103883,5875.40124843461,10884.7697136431,4549.50150725743,12210.6694548202
"M77","ARIMA","1995-09","1994-03",8255.43516543885,5662.21314925538,10848.6571816223,4289.44433659845,12221.4259942793
"M78","ARIMA","1994-04","1994-03",4999.77984182448,3622.92195100892,6376.63773264004,2894.05741099782,7105.50227265114
"M78","ARIMA","1994-05","1994-03",4628.76245085147,3251.90456003591,6005.62034166703,2523.04002002481,6734.48488167813
"M78","ARIMA","1994-06","1994-03",4943.60853883513,3566.75064801957,6320.4664296507,2837.88610800848,7049.33096966179
"M78","ARIMA","1994-07","1994-03",6055.57636362988,4678.71847281432,7432.43425444544,3949.85393280322,8161.29879445653
"M78","ARIMA","1994-08","1994-03",4660.99810425133,3284.14021343577,6037.85599506689,2555.27567342467,6766.72053507798
"M78","ARIMA","1994-09","1994-03",4616.08505911638,3239.22716830082,5992.94294993194,2510.36262828973,6721.80748994304
"M78","ARIMA","1994-10","1994-03",5325.5094064786,3948.65151566304,6702.36729729416,3219.78697565194,7431.23183730525
"M78","ARIMA","1994-11","1994-03",4589.27114633797,3212.41325552241,5966.12903715354,2483.54871551132,6694.99357716463
"M78","ARIMA","1994-12","1994-03",6156.28593057022,4779.42803975466,7533.14382138578,4050.56349974356,8262.00836139688
"M78","ARIMA","1995-01","1994-03",4995.06766814337,3618.20977732781,6371.92555895893,2889.34523731672,7100.79009897003
"M78","ARIMA","1995-02","1994-03",3835.64332078116,2458.78542996559,5212.50121159672,1729.9208899545,5941.36575160781
"M78","ARIMA","1995-03","1994-03",4626.59375460289,3249.73586378733,6003.45164541845,2520.87132377623,6732.31618542954
"M78","ARIMA","1995-04","1994-03",5333.37730696147,3828.00199394366,6838.75261997927,3031.10444018315,7635.65017373978
"M78","ARIMA","1995-05","1994-03",4806.69732370944,3301.32201069164,6312.07263672725,2504.42445693113,7108.97019048776
"M78","ARIMA","1995-06","1994-03",4638.98937562817,3133.61406261037,6144.36468864598,2336.71650884986,6941.26224240649
"M78","ARIMA","1995-07","1994-03",6358.04131031106,4852.66599729326,7863.41662332887,4055.76844353275,8660.31417708938
"M78","ARIMA","1995-08","1994-03",4262.98138567696,2757.60607265915,5768.35669869476,1960.70851889864,6565.25425245528
"M78","ARIMA","1995-09","1994-03",4996.38130193707,3491.00598891927,6501.75661495488,2694.10843515876,7298.65416871539
"M79","ARIMA","1994-04","1994-03",4490.54045308885,3410.16647786876,5570.91442830895,2838.25104219346,6142.82986398424
"M79","ARIMA","1994-05","1994-03",4490.54045308885,3399.27602583671,5581.80488034099,2821.59553309648,6159.48537308122
"M79","ARIMA","1994-06","1994-03",4490.54045308885,3388.49318820453,5592.58771797318,2805.1046060215,6175.9763001562
"M79","ARIMA","1994-07","1994-03",4490.54045308885,3377.81483646447,5603.26606971323,2788.77347632884,6192.30742984887
"M79","ARIMA","1994-08","1994-03",4490.54045308885,3367.23799081737,5613.84291536033,2772.59758680889,6208.48331936882
"M79","ARIMA","1994-09","1994-03",4490.54045308885,3356.75981046072,5624.32109571698,2756.57259282918,6224.50831334853
"M79","ARIMA","1994-10","1994-03",4490.54045308885,3346.37758467748,5634.70332150022,2740.69434870572,6240.38655747198
"M79","ARIMA","1994-11","1994-03",4490.54045308885,3336.08872464612,5644.99218153158,2724.95889517766,6256.12201100004
"M79","ARIMA","1994-12","1994-03",4490.54045308885,3325.89075590198,5655.19015027573,2709.36244787786,6271.71845829984
"M79","ARIMA","1995-01","1994-03",4490.54045308885,3315.78131138765,5665.29959479006,2693.90138670443,6287.17951947328
"M79","ARIMA","1995-02","1994-03",4490.54045308885,3305.75812503714,5675.32278114056,2678.5722460085,6302.50866016921
"M79","ARIMA","1995-03","1994-03",4490.54045308885,3295.81902584453,5685.26188033317,2663.37170552302,6317.70920065468
"M79","ARIMA","1995-04","1994-03",4490.54045308885,3285.96193237309,5695.11897380462,2648.29658196522,6332.78432421248
"M79","ARIMA","1995-05","1994-03",4490.54045308885,3276.18484766561,5704.8960585121,2633.34382125261,6347.73708492509
"M79","ARIMA","1995-06","1994-03",4490.54045308885,3266.48585452066,5714.59505165704,2618.51049127863,6362.57041489907
"M79","ARIMA","1995-07","1994-03",4490.54045308885,3256.86311110311,5724.2177950746,2603.79377519951,6377.28713097819
"M79","ARIMA","1995-08","1994-03",4490.54045308885,3247.31484686041,5733.7660593173,2589.19096518881,6391.8899409889
"M79","ARIMA","1995-09","1994-03",4490.54045308885,3237.8393587191,5743.2415474586,2574.69945662044,6406.38144955726
"M80","ARIMA","1994-04","1994-03",7943.45493884672,6962.44271188795,8924.46716580548,6443.12620848031,9443.78366921312
"M80","ARIMA","1994-05","1994-03",7252.19401401981,6245.46775168736,8258.92027635226,5712.53906020316,8791.84896783646
"M80","ARIMA","1994-06","1994-03",7869.2315543748,6819.10486334152,8919.35824540809,6263.20137270606,9475.26173604355
"M80","ARIMA","1994-07","1994-03",7721.30085829994,6494.65117115592,8947.95054544396,5845.30205100425,9597.29966559564
"M80","ARIMA","1994-08","1994-03",7726.70533001431,6454.24455206553,8999.16610796309,5780.64450532982,9672.7661546988
"M80","ARIMA","1994-09","1994-03",7749.68708024015,6418.16080332531,9081.21335715498,5713.29337015735,9786.08079032294
"M80","ARIMA","1994-10","1994-03",7883.51803299856,6459.83042911229,9307.20563688482,5706.17573646177,10060.8603295354
"M80","ARIMA","1994-11","1994-03",7370.501541468,5894.35072205407,8846.65236088194,5112.92368070427,9628.07940223174
"M80","ARIMA","1994-12","1994-03",7759.44100147721,6224.7626006172,9294.11940233722,5412.35292916939,10106.529073785
"M80","ARIMA","1995-01","1994-03",8158.15568313627,6557.19902057121,9759.11234570134,5709.70375673755,10606.607609535
"M80","ARIMA","1995-02","1994-03",7578.43703441243,5925.14493522164,9231.72913360323,5049.94496475345,10106.9291040714
"M80","ARIMA","1995-03","1994-03",7614.53877668749,5906.94018636082,9322.13736701415,5002.99209602827,10226.0854573467
"M80","ARIMA","1995-04","1994-03",7887.10472435673,5998.8365621317,9775.37288658176,4999.24777765481,10774.9616710587
"M80","ARIMA","1995-05","1994-03",7658.64952668785,5703.50381153048,9613.79524184523,4668.51218905538,10648.7868643203
"M80","ARIMA","1995-06","1994-03",7693.24125277799,5664.66611299948,9721.8163925565,4590.80330116144,10795.6792043945
"M80","ARIMA","1995-07","1994-03",7784.98232395499,5648.71477583391,9921.24987207606,4517.84304666831,11052.1216012417
"M80","ARIMA","1995-08","1994-03",7696.46193549748,5489.77773378746,9903.14613720749,4321.62967990485,11071.2941910901
"M80","ARIMA","1995-09","1994-03",7717.05181791373,5436.41658862949,9997.68704719797,4229.12122545971,11204.9824103677
"M81","ARIMA","1994-04","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1994-05","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1994-06","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1994-07","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1994-08","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1994-09","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1994-10","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1994-11","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1994-12","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1995-01","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1995-02","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1995-03","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1995-04","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1995-05","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1995-06","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1995-07","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1995-08","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M81","ARIMA","1995-09","1994-03",5713.13725490196,4904.61942265587,6521.65508714805,4476.61593600573,6949.65857379819
"M82","ARIMA","1994-04","1994-03",7980.95636547076,7423.67247484629,8538.24025609523,7128.66420325553,8833.248527686
"M82","ARIMA","1994-05","1994-03",8096.45748660855,7534.45719986813,8658.45777334897,7236.95221898842,8955.96275422868
"M82","ARIMA","1994-06","1994-03",8211.95860774634,7645.28117759486,8778.63603789782,7345.30026655299,9078.61694893968
"M82","ARIMA","1994-07","1994-03",8327.45972888413,7756.14344398595,8898.7760137823,7453.70687157651,9201.21258619174
"M82","ARIMA","1994-08","1994-03",8442.96085002191,7867.04307382758,9018.87862621624,7562.17061906651,9323.75108097731
"M82","ARIMA","1994-09","1994-03",8558.4619711597,7977.97917857805,9138.94476374135,7670.69015011574,9446.23379220366
"M82","ARIMA","1994-10","1994-03",8673.96309229749,8088.95090436449,9258.97528023049,7779.26415883834,9568.66202575664
"M82","ARIMA","1994-11","1994-03",8789.46421343528,8199.95743011813,9378.97099675242,7887.891389518,9691.03703735256
"M82","ARIMA","1994-12","1994-03",8904.96533457307,8310.99796583662,9498.93270330951,7996.57063395036,9813.36003519577
"M82","ARIMA","1995-01","1994-03",9020.46645571085,8422.07175096284,9618.86116045887,8105.3007289637,9935.63218245801
"M82","ARIMA","1995-02","1994-03",9135.96757684864,8533.17805287097,9738.75710082631,8214.08055410351,10057.8545995938
"M82","ARIMA","1995-03","1994-03",9251.46869798643,8644.31616545116,9858.6212305217,8322.90902946796,10180.0283665049
"M82","ARIMA","1995-04","1994-03",9366.96981912422,8755.48540778509,9978.45423046335,8431.78511368237,10302.1545245661
"M82","ARIMA","1995-05","1994-03",9482.47094026201,8866.68512290541,10098.2567576186,8540.70780200186,10424.2340785222
"M82","ARIMA","1995-06","1994-03",9597.97206139979,8977.91467663263,10218.029446167,8649.6761245326,10546.267998267
"M82","ARIMA","1995-07","1994-03",9713.47318253758,9089.17345648361,10337.7729085916,8758.68914456246,10668.2572205127
"M82","ARIMA","1995-08","1994-03",9828.97430367537,9200.46087064642,10457.4877367043,8867.74595699322,10790.2026503575
"M82","ARIMA","1995-09","1994-03",9944.47542481316,9311.77634701661,10577.1745026097,8976.84568686659,10912.1051627597
"M83","ARIMA","1994-04","1994-03",6883.61783763328,6084.42653832957,7682.809136937,5661.36021998728,8105.87545527929
"M83","ARIMA","1994-05","1994-03",6588.24718305856,5780.88010147782,7395.61426463929,5353.4857854327,7823.00858068441
"M83","ARIMA","1994-06","1994-03",6905.48463576179,6090.02373789014,7720.94553363344,5658.34481431424,8152.62445720934
"M83","ARIMA","1994-07","1994-03",6774.39168925787,5950.91652418301,7597.86685433272,5514.99510381963,8033.7882746961
"M83","ARIMA","1994-08","1994-03",7075.10179373259,6243.68961013621,7906.51397732897,5803.56658596729,8346.6370014979
"M83","ARIMA","1994-09","1994-03",7028.63948945066,6189.36534438843,7867.91363451289,5745.08044921915,8312.19852968217
"M83","ARIMA","1994-10","1994-03",7002.19129787193,6155.12815848539,7849.25443725846,5706.72001878725,8297.66257695661
"M83","ARIMA","1994-11","1994-03",6901.50396252008,6046.72280126019,7756.28512377997,5594.22898757925,8208.77893746092
"M83","ARIMA","1994-12","1994-03",6940.72626920053,6078.29615308573,7803.15638531533,5621.75322729302,8259.69931110805
"M83","ARIMA","1995-01","1994-03",7136.96931155828,6266.9577701781,8006.98085293845,5806.40148027894,8467.53714283761
"M83","ARIMA","1995-02","1994-03",7115.88416731665,6238.35641975928,7993.41191487403,5773.82129065346,8457.94704397985
"M83","ARIMA","1995-03","1994-03",7434.57153202967,6549.59141172665,8319.55165233268,6081.11123479166,8788.03182926767
"M83","ARIMA","1995-04","1994-03",7235.63881971561,6300.50013845865,8170.77750097256,5805.46762326044,8665.81001617077
"M83","ARIMA","1995-05","1994-03",7272.08405435548,6326.30018958952,8217.86791912143,5825.6324546396,8718.53565407135
"M83","ARIMA","1995-06","1994-03",7308.52928899535,6352.21873037945,8264.83984761124,5845.97850031441,8771.08007767628
"M83","ARIMA","1995-07","1994-03",7344.97452363522,6378.2518901002,8311.69715717023,5866.49984051689,8823.44920675354
"M83","ARIMA","1995-08","1994-03",7381.41975827509,6404.39600428673,8358.44351226344,5887.19087093137,8875.6486456188
"M83","ARIMA","1995-09","1994-03",7417.86499291496,6430.64759966961,8405.0823861603,5908.04627965066,8927.68370617925
"M84","ARIMA","1994-04","1994-03",5528.55811251491,4981.79477790923,6075.32144712059,4692.35575226204,6364.76047276778
"M84","ARIMA","1994-05","1994-03",5599.22227922453,5048.25338766756,6150.19117078151,4756.58807465023,6441.85648379883
"M84","ARIMA","1994-06","1994-03",5669.88644593415,5114.74385627099,6225.02903559731,4820.86912093738,6518.90377093091
"M84","ARIMA","1994-07","1994-03",5740.55061264377,5181.26547047359,6299.83575481395,4885.19780030797,6595.90342497956
"M84","ARIMA","1994-08","1994-03",5811.21477935339,5247.81754325197,6374.61201545481,4949.57306205039,6672.85649665638
"M84","ARIMA","1994-09","1994-03",5881.87894606301,5314.39941247512,6449.35847965089,5013.99389352266,6749.76399860335
"M84","ARIMA","1994-10","1994-03",5952.54311277262,5381.01043965978,6524.07578588547,5078.45931824887,6826.62690729638
"M84","ARIMA","1994-11","1994-03",6023.20727948224,5447.65000880458,6598.7645501599,5142.96839413625,6903.44616482823
"M84","ARIMA","1994-12","1994-03",6093.87144619186,5514.31752529725,6673.42536708647,5207.5202118038,6980.22268057992
"M84","ARIMA","1995-01","1994-03",6164.53561290148,5581.012414889,6748.05881091396,5272.11389301377,7056.95733278919
"M84","ARIMA","1995-02","1994-03",6235.1997796111,5647.73412273138,6822.66543649081,5336.74858919871,7133.65097002349
"M84","ARIMA","1995-03","1994-03",6305.86394632072,5714.48211247095,6897.24578017048,5401.42348007679,7210.30441256465
"M84","ARIMA","1995-04","1994-03",6376.52811303034,5781.25586539744,6971.80036066323,5466.13777234914,7286.91845371154
"M84","ARIMA","1995-05","1994-03",6447.19227973995,5848.05487964185,7046.32967983806,5530.89069847332,7363.49386100659
"M84","ARIMA","1995-06","1994-03",6517.85644644957,5914.87866942067,7120.83422347847,5595.6815155076,7440.03137739154
"M84","ARIMA","1995-07","1994-03",6588.52061315919,5981.72676432327,7195.31446199512,5660.50950402099,7516.5317222974
"M84","ARIMA","1995-08","1994-03",6659.18477986881,6048.59870863928,7269.77085109834,5725.37396706462,7592.995592673
"M84","ARIMA","1995-09","1994-03",6729.84894657843,6115.49406072343,7344.20383243343,5790.27422920034,7669.42366395652
"M85","ARIMA","1994-04","1994-03",5094.39813468006,4148.3778137065,6040.41845565361,3647.58490640137,6541.21136295874
"M85","ARIMA","1994-05","1994-03",4939.99243189861,3887.36523350952,5992.61963028771,3330.1380542379,6549.84680955933
"M85","ARIMA","1994-06","1994-03",5173.65443428051,4036.05654106569,6311.25232749532,3433.84859303667,6913.46027552434
"M85","ARIMA","1994-07","1994-03",5099.41939568044,3818.22562257632,6380.61316878456,3140.00260745783,7058.83618390305
"M85","ARIMA","1994-08","1994-03",5068.7054012167,3687.00125369683,6450.40954873657,2955.57126035383,7181.83954207957
"M85","ARIMA","1994-09","1994-03",5106.26786885247,3634.21995470935,6578.3157829956,2854.96486021249,7357.57087749246
"M85","ARIMA","1994-10","1994-03",5096.06731763037,3530.20769129565,6661.92694396508,2701.29167615456,7490.84295910617
"M85","ARIMA","1994-11","1994-03",5090.24238605896,3439.25252524041,6741.23224687751,2565.27128614848,7615.21348596945
"M85","ARIMA","1994-12","1994-03",5096.22544206026,3364.97134912375,6827.47953499676,2448.50079213472,7743.9500919858
"M85","ARIMA","1995-01","1994-03",5094.8750114789,3285.68263869431,6904.0673842635,2327.95404856353,7861.79597439428
"M85","ARIMA","1995-02","1994-03",5093.80671842629,3210.31938434014,6977.29405251244,2213.26141740481,7974.35201944777
"M85","ARIMA","1995-03","1994-03",5094.75095984481,3139.91838909506,7049.58353059456,2105.09253525603,8084.4093844336
"M85","ARIMA","1995-04","1994-03",5094.58166343633,3070.73886336836,7118.4244635043,1999.38120084841,8189.78212602425
"M85","ARIMA","1995-05","1994-03",5094.39062359527,3003.86772236869,7184.91352482184,1897.2117465057,8291.56950068484
"M85","ARIMA","1995-06","1994-03",5094.53824414963,2939.42023301212,7249.65625528715,1798.56967150142,8390.50681679784
"M85","ARIMA","1995-07","1994-03",5094.51884333734,2876.66010537504,7312.37758129965,1702.59660932538,8486.44107734931
"M85","ARIMA","1995-08","1994-03",5094.4853580297,2815.61925972448,7373.35145633492,1609.260417924,8579.71029813539
"M85","ARIMA","1995-09","1994-03",5094.50821113419,2756.22990493502,7432.78651733336,1518.42014008248,8670.59628218591
"M86","ARIMA","1994-04","1994-03",10094.5528889625,9020.51072129355,11168.5950566314,8451.94714206548,11737.1586358594
"M86","ARIMA","1994-05","1994-03",10094.8216326509,9005.98957219882,11183.653693103,8429.59669666345,11760.0465686384
"M86","ARIMA","1994-06","1994-03",10630.4599138322,9452.16013735903,11808.7596903053,8828.4059138454,12432.5139138189
"M86","ARIMA","1994-07","1994-03",10496.4139207628,9165.12185993212,11827.7059815934,8460.37841326968,12532.4494282558
"M86","ARIMA","1994-08","1994-03",10683.9636725742,9305.22589541475,12062.7014497336,8575.3662036858,12792.5611414625
"M86","ARIMA","1994-09","1994-03",10899.392348986,9432.3242529954,12366.4604449766,8655.70531499029,13143.0793829817
"M86","ARIMA","1994-10","1994-03",10949.4773185362,9400.2816115839,12498.6730254884,8580.18694250655,13318.7676945658
"M86","ARIMA","1994-11","1994-03",11125.0531127153,9515.22165910013,12734.8845663305,8663.02836467118,13587.0778607594
"M86","ARIMA","1994-12","1994-03",11269.097682664,9586.54002086837,12951.6553444597,8695.8477973736,13842.3475679544
"M86","ARIMA","1995-01","1994-03",11383.9706657181,9636.24578348239,13131.6955479538,8711.05611732003,14056.8852141161
"M86","ARIMA","1995-02","1994-03",11537.090539259,9728.88597425936,13345.2951042587,8771.68029798308,14302.500780535
"M86","ARIMA","1995-03","1994-03",11671.222939203,9800.75264621748,13541.6932321884,8810.58548459869,14531.8603938072
"M86","ARIMA","1995-04","1994-03",11804.2803397605,9875.61052482246,13732.9501546986,8854.63439731124,14753.9262822099
"M86","ARIMA","1995-05","1994-03",11946.6239446672,9961.36079871265,13931.8870906217,8910.42597142992,14982.8219179044
"M86","ARIMA","1995-06","1994-03",12081.7027436581,10040.6396642119,14122.7658231044,8960.16613643697,15203.2393508793
"M86","ARIMA","1995-07","1994-03",12218.73317981,10124.0274297866,14313.4389298335,9015.15718752431,15422.3091720958
"M86","ARIMA","1995-08","1994-03",12357.347158398,10210.1185938872,14504.5757229088,9073.44445314214,15641.2498636539
"M86","ARIMA","1995-09","1994-03",12493.7788995044,10295.1785424499,14692.3792565589,9131.3098174332,15856.2479815756
"M87","ARIMA","1994-04","1994-03",8857.87113436077,7298.95387928293,10416.7883894386,6473.71293349104,11242.0293352305
"M87","ARIMA","1994-05","1994-03",9172.49872850697,7560.62720676306,10784.3702502509,6707.35396550142,11637.6434915125
"M87","ARIMA","1994-06","1994-03",8149.68219658983,6486.54161412584,9812.82277905381,5606.12817153493,10693.2362216447
"M87","ARIMA","1994-07","1994-03",8397.68113440925,6684.80536790771,10110.5569009108,5778.06370925491,11017.2985595636
"M87","ARIMA","1994-08","1994-03",7187.48851504541,5426.28148976477,8948.69554032605,4493.954808189,9881.02222190181
"M87","ARIMA","1994-09","1994-03",8179.78581708354,6371.53888142252,9988.03275274457,5414.31077547299,10945.2608586941
"M87","ARIMA","1994-10","1994-03",9168.54986488048,7314.45607686513,11022.6436528958,6332.95811331076,12004.1416164502
"M87","ARIMA","1994-11","1994-03",8967.65415554562,7068.82015300967,10866.4881580816,6063.63815053299,11871.6701605583
"M87","ARIMA","1994-12","1994-03",8554.76499294829,6612.22094959228,10497.3090363043,5583.90024920881,11525.6297366878
"M87","ARIMA","1995-01","1994-03",11355.6039137426,9370.32633857892,13340.8814889063,8319.38387293424,14391.823954551
"M87","ARIMA","1995-02","1994-03",10617.9368296913,8591.18437476461,12644.689284618,7518.28643400364,13717.587225379
"M87","ARIMA","1995-03","1994-03",9702.21714293432,7634.82168568504,11769.6126001836,6540.40863912403,12864.0256467446
"M87","ARIMA","1995-04","1994-03",10248.3266047294,8071.66426150708,12424.9889479517,6919.40881950758,13577.2443899512
"M87","ARIMA","1995-05","1994-03",10402.1584818809,8222.51646085457,12581.8005029072,7068.68367270591,13735.6332910559
"M87","ARIMA","1995-06","1994-03",10555.9903590324,8373.37272801102,12738.6079900538,7217.96474708119,13894.0159709836
"M87","ARIMA","1995-07","1994-03",10709.8222361839,8524.23304636184,12895.411426006,7367.2520172236,14052.3924551443
"M87","ARIMA","1995-08","1994-03",10863.6541133355,8675.09739940526,13052.2108272656,7516.54545789585,14210.7627687751
"M87","ARIMA","1995-09","1994-03",11017.485990487,8825.96577075122,13209.0062102227,7665.84504403151,14369.1269369424
"M88","ARIMA","1994-04","1994-03",8708.07972571443,7728.18699590831,9687.97245552054,7209.46311849544,10206.6963329334
"M88","ARIMA","1994-05","1994-03",7946.7589975695,6948.03020032546,8945.48779481354,6419.33511112644,9474.18288401256
"M88","ARIMA","1994-06","1994-03",8930.57521635951,7903.34615954827,9957.80427317075,7359.56394427893,10501.5864884401
"M88","ARIMA","1994-07","1994-03",9137.59851825479,7910.21300115044,10364.9840353591,7260.47435614718,11014.7226803624
"M88","ARIMA","1994-08","1994-03",8703.55003780624,7440.71426726808,9966.3858083444,6772.20939167947,10634.890683933
"M88","ARIMA","1994-09","1994-03",9017.29395623683,7709.34619368712,10325.2417187865,7016.96047206072,11017.6274404129
"M88","ARIMA","1994-10","1994-03",9051.33049409475,7640.38662131291,10462.2743668766,6893.47805240645,11209.182935783
"M88","ARIMA","1994-11","1994-03",8876.69429310897,7422.55275381393,10330.835832404,6652.77672157468,11100.6118646433
"M88","ARIMA","1994-12","1994-03",8930.98715989103,7427.58315385111,10434.391165931,6631.72914696878,11230.2451728133
"M88","ARIMA","1995-01","1994-03",9567.50558822829,7994.27027486131,11140.7409015953,7161.44980685556,11973.561369601
"M88","ARIMA","1995-02","1994-03",9056.40731472742,7437.9338793917,10674.8807500631,6581.16579618204,11531.6488332728
"M88","ARIMA","1995-03","1994-03",9598.84202386533,7932.09095741282,11265.5930903178,7049.76624004979,12147.9178076809
"M88","ARIMA","1995-04","1994-03",9753.95354394569,7914.26283051843,11593.6442573729,6940.38939408805,12567.5176938033
"M88","ARIMA","1995-05","1994-03",9528.46032736005,7631.57013463467,11425.3505200854,6627.41712291507,12429.503531805
"M88","ARIMA","1995-06","1994-03",9964.67526383349,8005.66858492215,11923.6819427448,6968.63309169662,12960.7174359704
"M88","ARIMA","1995-07","1994-03",10104.4811471103,8038.42667981646,12170.5356144041,6944.72351045744,13264.2387837631
"M88","ARIMA","1995-08","1994-03",10008.7039227814,7881.55528469053,12135.8525608723,6755.51081490216,13261.8970306607
"M88","ARIMA","1995-09","1994-03",10197.7383166573,8006.23840655904,12389.2382267556,6846.12843111197,13549.3482022027
"M89","ARIMA","1994-04","1994-03",2440.20415326756,1423.78035895755,3456.62794757758,885.718104139602,3994.69020239552
"M89","ARIMA","1994-05","1994-03",2334.94048090861,1284.60281846674,3385.27814335047,728.587646313754,3941.29331550346
"M89","ARIMA","1994-06","1994-03",2407.08328647701,1228.91105534,3585.25551761403,605.224350248832,4208.94222270519
"M89","ARIMA","1994-07","1994-03",2383.44293987977,1084.4911740659,3682.39470569363,396.867645449076,4370.01823431046
"M89","ARIMA","1994-08","1994-03",2380.56288413694,1002.14319810939,3758.98257016449,272.451893654148,4488.67387461973
"M89","ARIMA","1994-09","1994-03",2389.36541326227,915.800008463335,3862.9308180612,135.741602937658,4642.98922358688
"M89","ARIMA","1994-10","1994-03",2383.66860052955,827.265154773983,3940.07204628511,3.35493925394894,4763.98226180514
"M89","ARIMA","1994-11","1994-03",2385.39698807617,750.990797826328,4019.80317832601,-114.21157635777,4885.00555251011
"M89","ARIMA","1994-12","1994-03",2385.72675795904,674.764845528048,4096.68867039003,-230.963679978559,5002.41719589663
"M89","ARIMA","1995-01","1994-03",2384.99503471054,602.090832118783,4167.89923730231,-341.721641321125,5111.71171074221
"M89","ARIMA","1995-02","1994-03",2385.44308570623,532.993122330455,4237.89304908201,-447.634653023829,5218.5208244363
"M89","ARIMA","1995-03","1994-03",2385.31827261801,465.774953905772,4304.86159133026,-550.369898338811,5321.00644357484
"M89","ARIMA","1995-04","1994-03",2385.2841101944,401.066072154633,4369.50214823417,-649.315508417142,5419.88372880594
"M89","ARIMA","1995-05","1994-03",2385.34460362218,338.403199380236,4432.28600786412,-745.182125572024,5515.87133281638
"M89","ARIMA","1995-06","1994-03",2385.30950953436,277.535667387656,4493.08335168106,-838.252404970108,5608.87142403883
"M89","ARIMA","1995-07","1994-03",2385.3183879686,218.425365946966,4552.21140999024,-928.658509799666,5699.29528573687
"M89","ARIMA","1995-08","1994-03",2385.32172764486,160.869003713689,4609.77445157602,-1016.6851376539,5787.32859294362
"M89","ARIMA","1995-09","1994-03",2385.31675186007,104.763046420431,4665.8704572997,-1102.48916063288,5873.12266435302
"M90","ARIMA","1994-04","1994-03",2355.81204982544,1555.13365973312,3156.49043991775,1131.28012307962,3580.34397657126
"M90","ARIMA","1994-05","1994-03",2256.00705944065,1450.54205953935,3061.47205934194,1024.15464471301,3487.85947416828
