series_id,category,method,forecast,horizon,timestamp
O31,FINANCE,SMARTFCS,6547.2,2,2
O31,FINANCE,SMARTFCS,6547.2,3,3
O31,FINANCE,SMARTFCS,6547.2,4,4
O31,FINANCE,SMARTFCS,6547.2,5,5
O31,FINANCE,SMARTFCS,6547.2,6,6
O31,FINANCE,SMARTFCS,6547.2,7,7
O31,FINANCE,SMARTFCS,6547.2,8,8
O31,FINANCE,THETAsm,6555.91,1,1
O31,FINANCE,THETAsm,6556.68,2,2
O31,FINANCE,THETAsm,6556.8,3,3
O31,FINANCE,THETAsm,6556.82,4,4
O31,FINANCE,THETAsm,6556.82,5,5
O31,FINANCE,THETAsm,6556.82,6,6
O31,FINANCE,THETAsm,6556.82,7,7
O31,FINANCE,THETAsm,6556.82,8,8
O31,FINANCE,THETA,6553.37,1,1
O31,FINANCE,THETA,6562.98,2,2
O31,FINANCE,THETA,6572.44,3,3
O31,FINANCE,THETA,6581.83,4,4
O31,FINANCE,THETA,6591.19,5,5
O31,FINANCE,THETA,6600.5,6,6
O31,FINANCE,THETA,6609.78,7,7
O31,FINANCE,THETA,6619.01,8,8
O31,FINANCE,RBF,6570.44,1,1
O31,FINANCE,RBF,6583.19,2,2
O31,FINANCE,RBF,6597.64,3,3
O31,FINANCE,RBF,6613.58,4,4
O31,FINANCE,RBF,6630.84,5,5
O31,FINANCE,RBF,6649.22,6,6
O31,FINANCE,RBF,6668.55,7,7
O31,FINANCE,RBF,6688.65,8,8
O31,FINANCE,ForcX,6549.73,1,1
O31,FINANCE,ForcX,6563.68,2,2
O31,FINANCE,ForcX,6577.62,3,3
O31,FINANCE,ForcX,6591.56,4,4
O31,FINANCE,ForcX,6605.5,5,5
O31,FINANCE,ForcX,6619.44,6,6
O31,FINANCE,ForcX,6633.38,7,7
O31,FINANCE,ForcX,6647.33,8,8
O32,FINANCE,NAIVE2,6769.61,1,1
O32,FINANCE,NAIVE2,6769.61,2,2
O32,FINANCE,NAIVE2,6769.61,3,3
O32,FINANCE,NAIVE2,6769.61,4,4
O32,FINANCE,NAIVE2,6769.61,5,5
O32,FINANCE,NAIVE2,6769.61,6,6
O32,FINANCE,NAIVE2,6769.61,7,7
O32,FINANCE,NAIVE2,6769.61,8,8
O32,FINANCE,SINGLE,6769.61,1,1
O32,FINANCE,SINGLE,6769.61,2,2
O32,FINANCE,SINGLE,6769.61,3,3
O32,FINANCE,SINGLE,6769.61,4,4
O32,FINANCE,SINGLE,6769.61,5,5
O32,FINANCE,SINGLE,6769.61,6,6
O32,FINANCE,SINGLE,6769.61,7,7
O32,FINANCE,SINGLE,6769.61,8,8
O32,FINANCE,HOLT,6760.11,1,1
O32,FINANCE,HOLT,6750.69,2,2
O32,FINANCE,HOLT,6741.28,3,3
O32,FINANCE,HOLT,6731.86,4,4
O32,FINANCE,HOLT,6722.45,5,5
O32,FINANCE,HOLT,6713.03,6,6
O32,FINANCE,HOLT,6703.62,7,7
O32,FINANCE,HOLT,6694.2,8,8
O32,FINANCE,DAMPEN,6781.5,1,1
O32,FINANCE,DAMPEN,6782.63,2,2
O32,FINANCE,DAMPEN,6782.74,3,3
O32,FINANCE,DAMPEN,6782.75,4,4
O32,FINANCE,DAMPEN,6782.75,5,5
O32,FINANCE,DAMPEN,6782.75,6,6
O32,FINANCE,DAMPEN,6782.75,7,7
O32,FINANCE,DAMPEN,6782.75,8,8
O32,FINANCE,WINTER,6760.11,1,1
O32,FINANCE,WINTER,6750.69,2,2
O32,FINANCE,WINTER,6741.28,3,3
O32,FINANCE,WINTER,6731.86,4,4
O32,FINANCE,WINTER,6722.45,5,5
O32,FINANCE,WINTER,6713.03,6,6
O32,FINANCE,WINTER,6703.62,7,7
O32,FINANCE,WINTER,6694.2,8,8
O32,FINANCE,COMB S-H-D,6770.41,1,1
O32,FINANCE,COMB S-H-D,6767.64,2,2
O32,FINANCE,COMB S-H-D,6764.54,3,3
O32,FINANCE,COMB S-H-D,6761.41,4,4
O32,FINANCE,COMB S-H-D,6758.27,5,5
O32,FINANCE,COMB S-H-D,6755.13,6,6
O32,FINANCE,COMB S-H-D,6751.99,7,7
O32,FINANCE,COMB S-H-D,6748.85,8,8
O32,FINANCE,B-J auto,6769.61,1,1
O32,FINANCE,B-J auto,6769.61,2,2
O32,FINANCE,B-J auto,6769.61,3,3
O32,FINANCE,B-J auto,6769.61,4,4
O32,FINANCE,B-J auto,6769.61,5,5
O32,FINANCE,B-J auto,6769.61,6,6
O32,FINANCE,B-J auto,6769.61,7,7
O32,FINANCE,B-J auto,6769.61,8,8
O32,FINANCE,AutoBox1,6812.27,1,1
O32,FINANCE,AutoBox1,6816.4,2,2
O32,FINANCE,AutoBox1,6804.23,3,3
O32,FINANCE,AutoBox1,6786.34,4,4
O32,FINANCE,AutoBox1,6767.6,5,5
O32,FINANCE,AutoBox1,6750.1,6,6
O32,FINANCE,AutoBox1,6734.6,7,7
O32,FINANCE,AutoBox1,6721.23,8,8
O32,FINANCE,AutoBox2,6769.61,1,1
O32,FINANCE,AutoBox2,6769.61,2,2
O32,FINANCE,AutoBox2,6769.61,3,3
O32,FINANCE,AutoBox2,6769.61,4,4
O32,FINANCE,AutoBox2,6769.61,5,5
O32,FINANCE,AutoBox2,6769.61,6,6
O32,FINANCE,AutoBox2,6769.61,7,7
O32,FINANCE,AutoBox2,6769.61,8,8
O32,FINANCE,AutoBox3,6769.61,1,1
O32,FINANCE,AutoBox3,6769.61,2,2
O32,FINANCE,AutoBox3,6769.61,3,3
O32,FINANCE,AutoBox3,6769.61,4,4
O32,FINANCE,AutoBox3,6769.61,5,5
O32,FINANCE,AutoBox3,6769.61,6,6
O32,FINANCE,AutoBox3,6769.61,7,7
O32,FINANCE,AutoBox3,6769.61,8,8
O32,FINANCE,ROBUST-Trend,6760.9,1,1
O32,FINANCE,ROBUST-Trend,6752.19,2,2
O32,FINANCE,ROBUST-Trend,6743.48,3,3
O32,FINANCE,ROBUST-Trend,6734.77,4,4
O32,FINANCE,ROBUST-Trend,6726.06,5,5
O32,FINANCE,ROBUST-Trend,6717.34,6,6
O32,FINANCE,ROBUST-Trend,6708.63,7,7
O32,FINANCE,ROBUST-Trend,6699.92,8,8
O32,FINANCE,ARARMA,6767.02,1,1
O32,FINANCE,ARARMA,6764.44,2,2
O32,FINANCE,ARARMA,6761.86,3,3
O32,FINANCE,ARARMA,6759.28,4,4
O32,FINANCE,ARARMA,6756.7,5,5
O32,FINANCE,ARARMA,6754.12,6,6
O32,FINANCE,ARARMA,6751.54,7,7
O32,FINANCE,ARARMA,6748.96,8,8
O32,FINANCE,Auto-ANN,6758.17,1,1
O32,FINANCE,Auto-ANN,6747.68,2,2
O32,FINANCE,Auto-ANN,6738.07,3,3
O32,FINANCE,Auto-ANN,6729.25,4,4
O32,FINANCE,Auto-ANN,6721.17,5,5
O32,FINANCE,Auto-ANN,6713.76,6,6
O32,FINANCE,Auto-ANN,6706.96,7,7
O32,FINANCE,Auto-ANN,6700.72,8,8
O32,FINANCE,Flors-Pearc1,6764.36,1,1
O32,FINANCE,Flors-Pearc1,6764.36,2,2
O32,FINANCE,Flors-Pearc1,6764.36,3,3
O32,FINANCE,Flors-Pearc1,6764.36,4,4
O32,FINANCE,Flors-Pearc1,6764.36,5,5
O32,FINANCE,Flors-Pearc1,6764.36,6,6
O32,FINANCE,Flors-Pearc1,6764.36,7,7
O32,FINANCE,Flors-Pearc1,6764.36,8,8
O32,FINANCE,Flors-Pearc2,6676.28,1,1
O32,FINANCE,Flors-Pearc2,6680.72,2,2
O32,FINANCE,Flors-Pearc2,6684.85,3,3
O32,FINANCE,Flors-Pearc2,6689.07,4,4
O32,FINANCE,Flors-Pearc2,6693.45,5,5
O32,FINANCE,Flors-Pearc2,6698,6,6
O32,FINANCE,Flors-Pearc2,6702.73,7,7
O32,FINANCE,Flors-Pearc2,6707.63,8,8
O32,FINANCE,PP-Autocast,6781.91,1,1
O32,FINANCE,PP-Autocast,6783.69,2,2
O32,FINANCE,PP-Autocast,6783.91,3,3
O32,FINANCE,PP-Autocast,6783.93,4,4
O32,FINANCE,PP-Autocast,6783.94,5,5
O32,FINANCE,PP-Autocast,6783.94,6,6
O32,FINANCE,PP-Autocast,6783.94,7,7
O32,FINANCE,PP-Autocast,6783.94,8,8
O32,FINANCE,ForecastPro,6769.61,1,1
O32,FINANCE,ForecastPro,6769.61,2,2
O32,FINANCE,ForecastPro,6769.61,3,3
O32,FINANCE,ForecastPro,6769.61,4,4
O32,FINANCE,ForecastPro,6769.61,5,5
O32,FINANCE,ForecastPro,6769.61,6,6
O32,FINANCE,ForecastPro,6769.61,7,7
O32,FINANCE,ForecastPro,6769.61,8,8
O32,FINANCE,SMARTFCS,6702,1,1
O32,FINANCE,SMARTFCS,6702,2,2
O32,FINANCE,SMARTFCS,6702,3,3
O32,FINANCE,SMARTFCS,6702,4,4
O32,FINANCE,SMARTFCS,6702,5,5
O32,FINANCE,SMARTFCS,6702,6,6
O32,FINANCE,SMARTFCS,6702,7,7
O32,FINANCE,SMARTFCS,6702,8,8
O32,FINANCE,THETAsm,6790.08,1,1
O32,FINANCE,THETAsm,6793.35,2,2
O32,FINANCE,THETAsm,6793.88,3,3
O32,FINANCE,THETAsm,6793.96,4,4
O32,FINANCE,THETAsm,6793.98,5,5
O32,FINANCE,THETAsm,6793.98,6,6
O32,FINANCE,THETAsm,6793.98,7,7
O32,FINANCE,THETAsm,6793.98,8,8
O32,FINANCE,THETA,6779.03,1,1
O32,FINANCE,THETA,6776.65,2,2
O32,FINANCE,THETA,6772.26,3,3
O32,FINANCE,THETA,6767.56,4,4
O32,FINANCE,THETA,6762.83,5,5
O32,FINANCE,THETA,6758.1,6,6
O32,FINANCE,THETA,6753.4,7,7
O32,FINANCE,THETA,6748.71,8,8
O32,FINANCE,RBF,6700.18,1,1
O32,FINANCE,RBF,6687.49,2,2
O32,FINANCE,RBF,6674.06,3,3
O32,FINANCE,RBF,6660.03,4,4
O32,FINANCE,RBF,6645.49,5,5
O32,FINANCE,RBF,6630.56,6,6
O32,FINANCE,RBF,6615.32,7,7
O32,FINANCE,RBF,6599.86,8,8
O32,FINANCE,ForcX,6780.13,1,1
O32,FINANCE,ForcX,6781,2,2
O32,FINANCE,ForcX,6781.07,3,3
O32,FINANCE,ForcX,6781.08,4,4
O32,FINANCE,ForcX,6781.08,5,5
O32,FINANCE,ForcX,6781.08,6,6
O32,FINANCE,ForcX,6781.08,7,7
O32,FINANCE,ForcX,6781.08,8,8
O33,FINANCE,NAIVE2,8293.36,1,1
O33,FINANCE,NAIVE2,8293.36,2,2
O33,FINANCE,NAIVE2,8293.36,3,3
O33,FINANCE,NAIVE2,8293.36,4,4
O33,FINANCE,NAIVE2,8293.36,5,5
O33,FINANCE,NAIVE2,8293.36,6,6
O33,FINANCE,NAIVE2,8293.36,7,7
O33,FINANCE,NAIVE2,8293.36,8,8
O33,FINANCE,SINGLE,8293.36,1,1
O33,FINANCE,SINGLE,8293.36,2,2
O33,FINANCE,SINGLE,8293.36,3,3
O33,FINANCE,SINGLE,8293.36,4,4
O33,FINANCE,SINGLE,8293.36,5,5
O33,FINANCE,SINGLE,8293.36,6,6
O33,FINANCE,SINGLE,8293.36,7,7
O33,FINANCE,SINGLE,8293.36,8,8
O33,FINANCE,HOLT,8282.87,1,1
O33,FINANCE,HOLT,8297.52,2,2
O33,FINANCE,HOLT,8312.17,3,3
O33,FINANCE,HOLT,8326.83,4,4
O33,FINANCE,HOLT,8341.48,5,5
O33,FINANCE,HOLT,8356.13,6,6
O33,FINANCE,HOLT,8370.78,7,7
O33,FINANCE,HOLT,8385.43,8,8
O33,FINANCE,DAMPEN,8283.42,1,1
O33,FINANCE,DAMPEN,8290.41,2,2
O33,FINANCE,DAMPEN,8292.36,3,3
O33,FINANCE,DAMPEN,8292.9,4,4
O33,FINANCE,DAMPEN,8293.05,5,5
O33,FINANCE,DAMPEN,8293.09,6,6
O33,FINANCE,DAMPEN,8293.1,7,7
O33,FINANCE,DAMPEN,8293.11,8,8
O33,FINANCE,WINTER,8282.87,1,1
O33,FINANCE,WINTER,8297.52,2,2
O33,FINANCE,WINTER,8312.17,3,3
O33,FINANCE,WINTER,8326.83,4,4
O33,FINANCE,WINTER,8341.48,5,5
O33,FINANCE,WINTER,8356.13,6,6
O33,FINANCE,WINTER,8370.78,7,7
O33,FINANCE,WINTER,8385.43,8,8
O33,FINANCE,COMB S-H-D,8286.55,1,1
O33,FINANCE,COMB S-H-D,8293.76,2,2
O33,FINANCE,COMB S-H-D,8299.3,3,3
O33,FINANCE,COMB S-H-D,8304.36,4,4
O33,FINANCE,COMB S-H-D,8309.3,5,5
O33,FINANCE,COMB S-H-D,8314.19,6,6
O33,FINANCE,COMB S-H-D,8319.08,7,7
O33,FINANCE,COMB S-H-D,8323.97,8,8
O33,FINANCE,B-J auto,8279.12,1,1
O33,FINANCE,B-J auto,8283.37,2,2
O33,FINANCE,B-J auto,8282.1,3,3
O33,FINANCE,B-J auto,8282.48,4,4
O33,FINANCE,B-J auto,8282.36,5,5
O33,FINANCE,B-J auto,8282.4,6,6
O33,FINANCE,B-J auto,8282.39,7,7
O33,FINANCE,B-J auto,8282.39,8,8
O33,FINANCE,AutoBox1,8388.57,1,1
O33,FINANCE,AutoBox1,8473.27,2,2
O33,FINANCE,AutoBox1,8557.97,3,3
O33,FINANCE,AutoBox1,8642.67,4,4
O33,FINANCE,AutoBox1,8727.37,5,5
O33,FINANCE,AutoBox1,8812.06,6,6
O33,FINANCE,AutoBox1,8896.76,7,7
O33,FINANCE,AutoBox1,8981.46,8,8
O33,FINANCE,AutoBox2,8326.84,1,1
O33,FINANCE,AutoBox2,8330.77,2,2
O33,FINANCE,AutoBox2,8336.95,3,3
O33,FINANCE,AutoBox2,8316.62,4,4
O33,FINANCE,AutoBox2,8317.63,5,5
O33,FINANCE,AutoBox2,8245.62,6,6
O33,FINANCE,AutoBox2,8360.31,7,7
O33,FINANCE,AutoBox2,8330.1,8,8
O33,FINANCE,AutoBox3,8345.32,1,1
O33,FINANCE,AutoBox3,8410.02,2,2
O33,FINANCE,AutoBox3,8474.72,3,3
O33,FINANCE,AutoBox3,8539.42,4,4
O33,FINANCE,AutoBox3,8604.13,5,5
O33,FINANCE,AutoBox3,8668.83,6,6
O33,FINANCE,AutoBox3,8733.53,7,7
O33,FINANCE,AutoBox3,8798.23,8,8
O33,FINANCE,ROBUST-Trend,8317.26,1,1
O33,FINANCE,ROBUST-Trend,8341.16,2,2
O33,FINANCE,ROBUST-Trend,8365.06,3,3
O33,FINANCE,ROBUST-Trend,8388.96,4,4
O33,FINANCE,ROBUST-Trend,8412.86,5,5
O33,FINANCE,ROBUST-Trend,8436.75,6,6
O33,FINANCE,ROBUST-Trend,8460.65,7,7
O33,FINANCE,ROBUST-Trend,8484.55,8,8
O33,FINANCE,ARARMA,8301.24,1,1
O33,FINANCE,ARARMA,8322.64,2,2
O33,FINANCE,ARARMA,8339.53,3,3
O33,FINANCE,ARARMA,8358,4,4
O33,FINANCE,ARARMA,8375.98,5,5
O33,FINANCE,ARARMA,8394.18,6,6
O33,FINANCE,ARARMA,8412.36,7,7
O33,FINANCE,ARARMA,8430.6,8,8
O33,FINANCE,Auto-ANN,8272.72,1,1
O33,FINANCE,Auto-ANN,8274.26,2,2
O33,FINANCE,Auto-ANN,8268.87,3,3
O33,FINANCE,Auto-ANN,8265.91,4,4
O33,FINANCE,Auto-ANN,8262.34,5,5
O33,FINANCE,Auto-ANN,8259.15,6,6
O33,FINANCE,Auto-ANN,8256.01,7,7
O33,FINANCE,Auto-ANN,8253.01,8,8
O33,FINANCE,Flors-Pearc1,8412.13,1,1
O33,FINANCE,Flors-Pearc1,8428.25,2,2
O33,FINANCE,Flors-Pearc1,8388.6,3,3
O33,FINANCE,Flors-Pearc1,8183.47,4,4
O33,FINANCE,Flors-Pearc1,8307.44,5,5
O33,FINANCE,Flors-Pearc1,8365.87,6,6
O33,FINANCE,Flors-Pearc1,8336.48,7,7
O33,FINANCE,Flors-Pearc1,8326.73,8,8
O33,FINANCE,Flors-Pearc2,8278.81,1,1
O33,FINANCE,Flors-Pearc2,8283.1,2,2
O33,FINANCE,Flors-Pearc2,8284.53,3,3
O33,FINANCE,Flors-Pearc2,8285.01,4,4
O33,FINANCE,Flors-Pearc2,8285.17,5,5
O33,FINANCE,Flors-Pearc2,8285.23,6,6
O33,FINANCE,Flors-Pearc2,8285.25,7,7
O33,FINANCE,Flors-Pearc2,8285.25,8,8
O33,FINANCE,PP-Autocast,8281.42,1,1
O33,FINANCE,PP-Autocast,8288.24,2,2
O33,FINANCE,PP-Autocast,8290.15,3,3
O33,FINANCE,PP-Autocast,8290.69,4,4
O33,FINANCE,PP-Autocast,8290.84,5,5
O33,FINANCE,PP-Autocast,8290.88,6,6
O33,FINANCE,PP-Autocast,8290.89,7,7
O33,FINANCE,PP-Autocast,8290.89,8,8
O33,FINANCE,ForecastPro,8268.66,1,1
O33,FINANCE,ForecastPro,8268.66,2,2
O33,FINANCE,ForecastPro,8268.66,3,3
O33,FINANCE,ForecastPro,8268.66,4,4
O33,FINANCE,ForecastPro,8268.66,5,5
O33,FINANCE,ForecastPro,8268.66,6,6
O33,FINANCE,ForecastPro,8268.66,7,7
O33,FINANCE,ForecastPro,8268.66,8,8
O33,FINANCE,SMARTFCS,8117.17,1,1
O33,FINANCE,SMARTFCS,8129.69,2,2
O33,FINANCE,SMARTFCS,8142.21,3,3
O33,FINANCE,SMARTFCS,8154.73,4,4
O33,FINANCE,SMARTFCS,8167.24,5,5
O33,FINANCE,SMARTFCS,8179.76,6,6
O33,FINANCE,SMARTFCS,8192.28,7,7
O33,FINANCE,SMARTFCS,8204.8,8,8
O33,FINANCE,THETAsm,8337.28,1,1
O33,FINANCE,THETAsm,8359.24,2,2
O33,FINANCE,THETAsm,8370.21,3,3
O33,FINANCE,THETAsm,8375.7,4,4
O33,FINANCE,THETAsm,8378.45,5,5
O33,FINANCE,THETAsm,8379.82,6,6
O33,FINANCE,THETAsm,8380.51,7,7
O33,FINANCE,THETAsm,8380.85,8,8
O33,FINANCE,THETA,8280.14,1,1
O33,FINANCE,THETA,8291.13,2,2
O33,FINANCE,THETA,8299.24,3,3
O33,FINANCE,THETA,8306.62,4,4
O33,FINANCE,THETA,8313.81,5,5
O33,FINANCE,THETA,8320.91,6,6
O33,FINANCE,THETA,8327.98,7,7
O33,FINANCE,THETA,8335.02,8,8
O33,FINANCE,RBF,8282.27,1,1
O33,FINANCE,RBF,8291.61,2,2
O33,FINANCE,RBF,8301.9,3,3
O33,FINANCE,RBF,8313,4,4
O33,FINANCE,RBF,8324.77,5,5
O33,FINANCE,RBF,8337.08,6,6
O33,FINANCE,RBF,8349.82,7,7
O33,FINANCE,RBF,8362.87,8,8
O33,FINANCE,ForcX,8278.85,1,1
O33,FINANCE,ForcX,8293.39,2,2
O33,FINANCE,ForcX,8307.92,3,3
O33,FINANCE,ForcX,8322.45,4,4
O33,FINANCE,ForcX,8336.99,5,5
O33,FINANCE,ForcX,8351.52,6,6
O33,FINANCE,ForcX,8366.05,7,7
O33,FINANCE,ForcX,8380.58,8,8
O34,OTHER,NAIVE2,4490,1,1
O34,OTHER,NAIVE2,4490,2,2
O34,OTHER,NAIVE2,4490,3,3
O34,OTHER,NAIVE2,4490,4,4
O34,OTHER,NAIVE2,4490,5,5
O34,OTHER,NAIVE2,4490,6,6
O34,OTHER,NAIVE2,4490,7,7
O34,OTHER,NAIVE2,4490,8,8
O34,OTHER,SINGLE,4490,1,1
O34,OTHER,SINGLE,4490,2,2
O34,OTHER,SINGLE,4490,3,3
O34,OTHER,SINGLE,4490,4,4
O34,OTHER,SINGLE,4490,5,5
O34,OTHER,SINGLE,4490,6,6
O34,OTHER,SINGLE,4490,7,7
O34,OTHER,SINGLE,4490,8,8
O34,OTHER,HOLT,4302.96,1,1
O34,OTHER,HOLT,4115.94,2,2
O34,OTHER,HOLT,3928.93,3,3
O34,OTHER,HOLT,3741.92,4,4
O34,OTHER,HOLT,3554.91,5,5
O34,OTHER,HOLT,3367.9,6,6
O34,OTHER,HOLT,3180.88,7,7
O34,OTHER,HOLT,2993.87,8,8
O34,OTHER,DAMPEN,4428.56,1,1
O34,OTHER,DAMPEN,4406.99,2,2
O34,OTHER,DAMPEN,4399.42,3,3
O34,OTHER,DAMPEN,4396.77,4,4
O34,OTHER,DAMPEN,4395.84,5,5
O34,OTHER,DAMPEN,4395.51,6,6
O34,OTHER,DAMPEN,4395.39,7,7
O34,OTHER,DAMPEN,4395.35,8,8
O34,OTHER,WINTER,4302.96,1,1
O34,OTHER,WINTER,4115.94,2,2
O34,OTHER,WINTER,3928.93,3,3
O34,OTHER,WINTER,3741.92,4,4
O34,OTHER,WINTER,3554.91,5,5
O34,OTHER,WINTER,3367.9,6,6
O34,OTHER,WINTER,3180.88,7,7
O34,OTHER,WINTER,2993.87,8,8
O34,OTHER,COMB S-H-D,4407.17,1,1
O34,OTHER,COMB S-H-D,4337.64,2,2
O34,OTHER,COMB S-H-D,4272.78,3,3
O34,OTHER,COMB S-H-D,4209.56,4,4
O34,OTHER,COMB S-H-D,4146.92,5,5
O34,OTHER,COMB S-H-D,4084.47,6,6
O34,OTHER,COMB S-H-D,4022.09,7,7
O34,OTHER,COMB S-H-D,3959.74,8,8
O34,OTHER,B-J auto,4457.44,1,1
O34,OTHER,B-J auto,4457.44,2,2
O34,OTHER,B-J auto,4457.44,3,3
O34,OTHER,B-J auto,4457.44,4,4
O34,OTHER,B-J auto,4457.44,5,5
O34,OTHER,B-J auto,4457.44,6,6
O34,OTHER,B-J auto,4457.44,7,7
O34,OTHER,B-J auto,4457.44,8,8
O34,OTHER,AutoBox1,4972.54,1,1
O34,OTHER,AutoBox1,5117.36,2,2
O34,OTHER,AutoBox1,5262.19,3,3
O34,OTHER,AutoBox1,5407.01,4,4
O34,OTHER,AutoBox1,5551.84,5,5
O34,OTHER,AutoBox1,5696.66,6,6
O34,OTHER,AutoBox1,5841.49,7,7
O34,OTHER,AutoBox1,5986.31,8,8
O34,OTHER,AutoBox2,4420.02,1,1
O34,OTHER,AutoBox2,4449.44,2,2
O34,OTHER,AutoBox2,4518.95,3,3
O34,OTHER,AutoBox2,4572.09,4,4
O34,OTHER,AutoBox2,4585.9,5,5
O34,OTHER,AutoBox2,4569.49,6,6
O34,OTHER,AutoBox2,4545.1,7,7
O34,OTHER,AutoBox2,4529.92,8,8
O34,OTHER,AutoBox3,4526.32,1,1
O34,OTHER,AutoBox3,4600.99,2,2
O34,OTHER,AutoBox3,4621.89,3,3
O34,OTHER,AutoBox3,4606.15,4,4
O34,OTHER,AutoBox3,4592.19,5,5
O34,OTHER,AutoBox3,4591.27,6,6
O34,OTHER,AutoBox3,4595.54,7,7
O34,OTHER,AutoBox3,4597.74,8,8
O34,OTHER,ROBUST-Trend,4515.83,1,1
O34,OTHER,ROBUST-Trend,4541.67,2,2
O34,OTHER,ROBUST-Trend,4567.5,3,3
O34,OTHER,ROBUST-Trend,4593.33,4,4
O34,OTHER,ROBUST-Trend,4619.17,5,5
O34,OTHER,ROBUST-Trend,4645,6,6
O34,OTHER,ROBUST-Trend,4670.83,7,7
O34,OTHER,ROBUST-Trend,4696.67,8,8
O34,OTHER,ARARMA,4276.15,1,1
O34,OTHER,ARARMA,4261.64,2,2
O34,OTHER,ARARMA,4492.14,3,3
O34,OTHER,ARARMA,4669.79,4,4
O34,OTHER,ARARMA,4752.95,5,5
O34,OTHER,ARARMA,4761.51,6,6
O34,OTHER,ARARMA,4673.74,7,7
O34,OTHER,ARARMA,4589.21,8,8
O34,OTHER,Auto-ANN,4478.4,1,1
O34,OTHER,Auto-ANN,4499.29,2,2
O34,OTHER,Auto-ANN,4484.74,3,3
O34,OTHER,Auto-ANN,4443.7,4,4
O34,OTHER,Auto-ANN,4403.66,5,5
O34,OTHER,Auto-ANN,4375.59,6,6
O34,OTHER,Auto-ANN,4355.58,7,7
O34,OTHER,Auto-ANN,4337.64,8,8
O34,OTHER,Flors-Pearc1,4454.54,1,1
O34,OTHER,Flors-Pearc1,4447.16,2,2
O34,OTHER,Flors-Pearc1,4445.65,3,3
O34,OTHER,Flors-Pearc1,4445.34,4,4
O34,OTHER,Flors-Pearc1,4445.28,5,5
O34,OTHER,Flors-Pearc1,4445.26,6,6
O34,OTHER,Flors-Pearc1,4445.26,7,7
O34,OTHER,Flors-Pearc1,4445.26,8,8
O34,OTHER,Flors-Pearc2,4382.66,1,1
O34,OTHER,Flors-Pearc2,3945.56,2,2
O34,OTHER,Flors-Pearc2,4034.52,3,3
O34,OTHER,Flors-Pearc2,4402.85,4,4
O34,OTHER,Flors-Pearc2,4496.37,5,5
O34,OTHER,Flors-Pearc2,4562.43,6,6
O34,OTHER,Flors-Pearc2,4454.35,7,7
O34,OTHER,Flors-Pearc2,4370.71,8,8
O34,OTHER,PP-Autocast,4428.75,1,1
O34,OTHER,PP-Autocast,4407.31,2,2
O34,OTHER,PP-Autocast,4399.81,3,3
O34,OTHER,PP-Autocast,4397.18,4,4
O34,OTHER,PP-Autocast,4396.26,5,5
O34,OTHER,PP-Autocast,4395.94,6,6
O34,OTHER,PP-Autocast,4395.83,7,7
O34,OTHER,PP-Autocast,4395.79,8,8
O34,OTHER,ForecastPro,4490,1,1
O34,OTHER,ForecastPro,4490,2,2
O34,OTHER,ForecastPro,4490,3,3
O34,OTHER,ForecastPro,4490,4,4
O34,OTHER,ForecastPro,4490,5,5
O34,OTHER,ForecastPro,4490,6,6
O34,OTHER,ForecastPro,4490,7,7
O34,OTHER,ForecastPro,4490,8,8
O34,OTHER,SMARTFCS,4532.22,1,1
O34,OTHER,SMARTFCS,4541.19,2,2
O34,OTHER,SMARTFCS,4550.16,3,3
O34,OTHER,SMARTFCS,4559.13,4,4
O34,OTHER,SMARTFCS,4568.1,5,5
O34,OTHER,SMARTFCS,4577.07,6,6
O34,OTHER,SMARTFCS,4586.04,7,7
O34,OTHER,SMARTFCS,4595.01,8,8
O34,OTHER,THETAsm,4412.65,1,1
O34,OTHER,THETAsm,4409.75,2,2
O34,OTHER,THETAsm,4408.3,3,3
O34,OTHER,THETAsm,4407.58,4,4
O34,OTHER,THETAsm,4407.22,5,5
O34,OTHER,THETAsm,4407.04,6,6
O34,OTHER,THETAsm,4406.95,7,7
O34,OTHER,THETAsm,4406.9,8,8
O34,OTHER,THETA,4436.35,1,1
O34,OTHER,THETA,4428.17,2,2
O34,OTHER,THETA,4437.07,3,3
O34,OTHER,THETA,4452.3,4,4
O34,OTHER,THETA,4469.86,5,5
O34,OTHER,THETA,4488.23,6,6
O34,OTHER,THETA,4506.86,7,7
O34,OTHER,THETA,4525.53,8,8
O34,OTHER,RBF,4547.06,1,1
O34,OTHER,RBF,4570.17,2,2
O34,OTHER,RBF,4596.97,3,3
O34,OTHER,RBF,4627.02,4,4
O34,OTHER,RBF,4659.88,5,5
O34,OTHER,RBF,4695.15,6,6
O34,OTHER,RBF,4732.43,7,7
O34,OTHER,RBF,4771.33,8,8
O34,OTHER,ForcX,4434.34,1,1
O34,OTHER,ForcX,4416.33,2,2
O34,OTHER,ForcX,4410.47,3,3
O34,OTHER,ForcX,4408.56,4,4
O34,OTHER,ForcX,4407.94,5,5
O34,OTHER,ForcX,4407.74,6,6
O34,OTHER,ForcX,4407.67,7,7
O34,OTHER,ForcX,4407.65,8,8
O35,OTHER,NAIVE2,5785,1,1
O35,OTHER,NAIVE2,5785,2,2
O35,OTHER,NAIVE2,5785,3,3
O35,OTHER,NAIVE2,5785,4,4
O35,OTHER,NAIVE2,5785,5,5
O35,OTHER,NAIVE2,5785,6,6
O35,OTHER,NAIVE2,5785,7,7
