"series_id","method","timestamp","origin_timestamp","forecast","lo80","hi80","lo90","hi90","lo95","hi95","horizon"
"Y399","ARIMA","1991","1987",10240.5183717105,7730.34340721953,12750.6933362014,7018.74368418853,13462.2930592324,6401.53704815706,14079.4996952639,4
"Y399","ARIMA","1992","1987",10240.5183717105,7730.34340721953,12750.6933362014,7018.74368418853,13462.2930592324,6401.53704815706,14079.4996952639,5
"Y399","ARIMA","1993","1987",10240.5183717105,7730.34340721953,12750.6933362014,7018.74368418853,13462.2930592324,6401.53704815706,14079.4996952639,6
"Y400","ARIMA","1988","1987",9200,7785.70129405896,10614.298705941,7384.76726289877,11015.2327371012,7037.01678375455,11362.9832162454,1
"Y400","ARIMA","1989","1987",9200,7199.87958881146,11200.1204111885,6632.8732443278,11767.1267556722,6141.07980040031,12258.9201995997,2
"Y400","ARIMA","1990","1987",9200,6750.3627842312,11649.6372157688,6055.92467177834,12344.0753282217,5453.60317354415,12946.3968264559,3
"Y400","ARIMA","1991","1987",9200,6371.40258811792,12028.5974118821,5569.53452579753,12830.4654742025,4874.03356750911,13525.9664324909,4
"Y400","ARIMA","1992","1987",9200,6037.53195302584,12362.4680469742,5141.01620485864,13258.9837951414,4363.42249428405,14036.5775057159,5
"Y400","ARIMA","1993","1987",9200,5735.68982656589,12664.3101734341,4753.60602970629,13646.3939702937,3901.79479799461,14498.2052020054,6
"Y401","ARIMA","1988","1987",6200,4340.70216591283,8059.29783408717,3813.61706527847,8586.38293472153,3356.44934677632,9043.55065322368,1
"Y401","ARIMA","1989","1987",6200,3570.55578654301,8829.44421345699,2825.14488870111,9574.85511129889,2178.6121009162,10221.3878990838,2
"Y401","ARIMA","1990","1987",6200,2979.60168495826,9420.39831504174,2066.66351074699,10333.336489253,1274.82579472092,11125.1742052791,3
"Y401","ARIMA","1991","1987",6200,2481.40433182566,9918.59566817434,1427.23413055694,10972.7658694431,512.898693552645,11887.1013064474,4
"Y401","ARIMA","1992","1987",6200,2042.48365256297,10357.516347437,863.885537617221,11536.1144623828,-158.372558072075,12558.3725580721,5
"Y401","ARIMA","1993","1987",6200,1645.6690266245,10754.3309733755,354.579479046799,12045.4205209532,-765.248158155804,13165.2481581558,6
"Y402","ARIMA","1988","1987",5636.10590176216,4046.42557772468,7225.78622579964,3595.77329479813,7676.43850872619,3204.89964692731,8067.31215659701,1
"Y402","ARIMA","1989","1987",5734.82480209413,3655.3216685325,7814.32793565575,3065.81142529548,8403.83817889278,2554.4992052954,8915.15039889285,2
"Y402","ARIMA","1990","1987",5781.50375340206,3607.52805220531,7955.47945459882,2991.23614875966,8571.77135804446,2456.69483258415,9106.31267421997,3
"Y402","ARIMA","1991","1987",5803.57576279319,3609.03370070053,7998.11782488584,2986.91151971475,8620.24000587162,2447.31330726566,9159.83821832071,4
"Y402","ARIMA","1992","1987",5814.01244967049,3614.89837877745,8013.12652056353,2991.48009682577,8636.5448025152,2450.75771008146,9177.26718925952,5
"Y402","ARIMA","1993","1987",5818.94740738298,3618.81240609445,8019.08240867151,2995.1047045617,8642.79011020426,2454.13128949309,9183.76352527287,6
"Y403","ARIMA","1988","1987",6380.68914529232,3358.46944850319,9402.90884208144,2501.7121588335,10259.6661317511,1758.60298166842,11002.7753089162,1
"Y403","ARIMA","1989","1987",6648.88901068546,3216.69360742945,10081.0844139415,2243.71390167394,11054.064119697,1399.79911126573,11897.9789101052,2
"Y403","ARIMA","1990","1987",6772.76108299824,3202.84919307029,10342.6729729262,2190.82877694246,11354.693389054,1313.05199258272,12232.4701734138,3
"Y403","ARIMA","1991","1987",6829.97323065004,3195.11232486503,10464.834136435,2164.67976522178,11495.2666960783,1270.93319223864,12389.0132690614,4
"Y403","ARIMA","1992","1987",6856.39750674244,3180.7038386191,10532.0911748658,2138.69575823264,11574.0992552522,1234.90914730823,12477.8858661766,5
"Y403","ARIMA","1993","1987",6868.60194925449,3161.3469359642,10575.8569625448,2110.39165277436,11626.8122457346,1198.84467774996,12538.359220759,6
"Y404","ARIMA","1988","1987",10500,8304.51380748252,12695.4861925175,7682.12397864019,13317.8760213598,7142.29362159094,13857.7063784091,1
"Y404","ARIMA","1989","1987",10500,7395.11365053892,13604.8863494611,6514.92151350703,14485.078486493,5751.48610118726,15248.5138988127,2
"Y404","ARIMA","1990","1987",10500,6697.30636724378,14302.6936327562,5619.29556157478,15380.7044384252,4684.28195569741,16315.7180443026,3
"Y404","ARIMA","1991","1987",10500,6109.02761496505,14890.972385035,4864.24795728039,16135.7520427196,3784.58724318188,17215.4127568181,4
"Y404","ARIMA","1992","1987",10500,5590.74362986873,15409.2563701313,4199.03766407283,16800.9623359272,2991.9402893927,18008.0597106073,5
"Y404","ARIMA","1993","1987",10500,5122.17909100635,15877.8209089937,3597.64158924449,17402.3584107555,2275.33266680935,18724.6673331906,6
"Y405","ARIMA","1988","1987",10381.558670393,10199.6382620542,10563.4790787318,10148.066354112,10615.050986674,10103.335415096,10659.7819256901,1
"Y405","ARIMA","1989","1987",10528.1994363668,10218.3400724492,10838.0588002844,10130.4992483387,10925.8996243948,10054.3104334745,11002.088439259,2
"Y405","ARIMA","1990","1987",10674.8402023405,10276.1791735897,11073.5012310914,10163.1643114166,11186.5160932645,10065.1407728375,11284.5396318436,3
"Y405","ARIMA","1991","1987",10821.4809683143,10350.4731060849,11292.4888305437,10216.9489218949,11426.0130147337,10101.1366051028,11541.8253315257,4
"Y405","ARIMA","1992","1987",10968.121734288,10434.4868434505,11501.7566251256,10283.2087668657,11653.0347017104,10151.9975961297,11784.2458724463,5
"Y405","ARIMA","1993","1987",11114.7625002618,10525.1151589158,11704.4098416078,10357.9583309164,11871.5666696072,10212.9747113897,12016.5502891339,6
"Y406","ARIMA","1988","1987",8642.95269268688,8464.79575680321,8821.10962857055,8414.29074100779,8871.61464436597,8370.48517181921,8915.42021355454,1
"Y406","ARIMA","1989","1987",8760.39335910962,8468.42464861518,9052.36206960407,8385.65557615584,9135.1311420634,8313.86574947845,9206.92096874079,2
"Y406","ARIMA","1990","1987",8877.83402553236,8505.3403181867,9250.32773287803,8399.74352803159,9355.92452303314,8308.15406064148,9447.51399042325,3
"Y406","ARIMA","1991","1987",8995.27469195511,8556.80303253292,9433.74635137729,8432.50240974145,9558.04697416876,8324.69015691629,9665.85922699393,4
"Y406","ARIMA","1992","1987",9112.71535837785,8616.97023210753,9608.46048464817,8476.43337729133,9748.99733946437,8354.53861455858,9870.89210219711,5
"Y406","ARIMA","1993","1987",9230.15602480059,8683.10112415066,9777.21092545052,8528.01866125781,9932.29338834338,8393.50775276297,10066.8042968382,6
"Y407","ARIMA","1988","1987",10381.558670393,10199.6382620542,10563.4790787318,10148.066354112,10615.050986674,10103.335415096,10659.7819256901,1
"Y407","ARIMA","1989","1987",10528.1994363668,10218.3400724492,10838.0588002844,10130.4992483387,10925.8996243948,10054.3104334745,11002.088439259,2
"Y407","ARIMA","1990","1987",10674.8402023405,10276.1791735897,11073.5012310914,10163.1643114166,11186.5160932645,10065.1407728375,11284.5396318436,3
"Y407","ARIMA","1991","1987",10821.4809683143,10350.4731060849,11292.4888305437,10216.9489218949,11426.0130147337,10101.1366051028,11541.8253315257,4
"Y407","ARIMA","1992","1987",10968.121734288,10434.4868434505,11501.7566251256,10283.2087668657,11653.0347017104,10151.9975961297,11784.2458724463,5
"Y407","ARIMA","1993","1987",11114.7625002618,10525.1151589158,11704.4098416078,10357.9583309164,11871.5666696072,10212.9747113897,12016.5502891339,6
"Y408","ARIMA","1988","1987",8642.95269268688,8464.79575680321,8821.10962857055,8414.29074100779,8871.61464436597,8370.48517181921,8915.42021355454,1
"Y408","ARIMA","1989","1987",8760.39335910962,8468.42464861518,9052.36206960407,8385.65557615584,9135.1311420634,8313.86574947845,9206.92096874079,2
"Y408","ARIMA","1990","1987",8877.83402553236,8505.3403181867,9250.32773287803,8399.74352803159,9355.92452303314,8308.15406064148,9447.51399042325,3
"Y408","ARIMA","1991","1987",8995.27469195511,8556.80303253292,9433.74635137729,8432.50240974145,9558.04697416876,8324.69015691629,9665.85922699393,4
"Y408","ARIMA","1992","1987",9112.71535837785,8616.97023210753,9608.46048464817,8476.43337729133,9748.99733946437,8354.53861455858,9870.89210219711,5
"Y408","ARIMA","1993","1987",9230.15602480059,8683.10112415066,9777.21092545052,8528.01866125781,9932.29338834338,8393.50775276297,10066.8042968382,6
"Y409","ARIMA","1988","1987",6799.98984142941,6712.54363557571,6887.43604728311,6687.75385129937,6912.22583155945,6666.2524104388,6933.72727242002,1
"Y409","ARIMA","1989","1987",6981.43806308406,6805.57428954636,7157.30183662177,6755.71935341206,7207.15677275607,6712.47763138053,7250.3984947876,2
"Y409","ARIMA","1990","1987",7162.88628473872,6916.27273007952,7409.49983939792,6846.36121408017,7479.41135539727,6785.72340013327,7540.04916934417,3
"Y409","ARIMA","1991","1987",7344.33450639337,7031.05822764437,7657.61078514237,6942.24875565795,7746.42025712879,6865.21978321963,7823.44922956711,4
"Y409","ARIMA","1992","1987",7525.78272804803,7146.67316115359,7904.89229494246,7039.20086674515,8012.3645893509,6945.98467911668,8105.58077697937,5
"Y409","ARIMA","1993","1987",7707.23094970268,7261.82213927536,8152.63976012999,7135.5549305671,8278.90696883826,7026.03695774389,8388.42494166147,6
"Y410","ARIMA","1988","1987",7220.38041929415,6580.23194158065,7860.52889700764,6398.75874314485,8042.00209544344,6241.3578073219,8199.40303126639,1
"Y410","ARIMA","1989","1987",7337.74280069183,6193.75961753483,8481.72598384883,5869.45628099362,8806.02932039005,5588.17150119099,9087.31410019268,2
"Y410","ARIMA","1990","1987",7437.36663050394,6038.64863757701,8836.08462343088,5642.13152205907,9232.60173894882,5298.21205852232,9576.52120248557,3
"Y410","ARIMA","1991","1987",7521.9329740651,5965.29314363156,9078.57280449864,5524.00738153722,9519.85856659298,5141.25779362181,9902.60815450839,4
"Y410","ARIMA","1992","1987",7593.71767132871,5932.56658227811,9254.86876037931,5461.65333057146,9725.78201208596,5053.20631388279,10134.2290287746,5
"Y410","ARIMA","1993","1987",7654.65258401654,5922.09866089064,9387.20650714244,5430.94369788085,9878.36147015224,5004.94001536363,10304.3651526695,6
"Y411","ARIMA","1988","1987",710.674999999921,653.359149961893,767.99085003795,637.110902891746,784.239097108097,623.017971724125,798.332028275718,1
"Y411","ARIMA","1989","1987",696.349999999843,615.293147537121,777.406852462565,592.314656165729,800.385343833956,572.38424177489,820.315758224796,2
"Y411","ARIMA","1990","1987",682.024999999764,582.751035654901,781.298964344628,554.608246195473,809.441753804055,530.198573385583,833.851426613946,3
"Y411","ARIMA","1991","1987",667.699999999686,553.068299923629,782.331700075743,520.571805783335,814.828194216037,492.385943448093,843.014056551279,4
"Y411","ARIMA","1992","1987",653.374999999607,525.212863126392,781.537136872823,488.880678162331,817.869321836884,457.367926069305,849.38207392991,5
"Y411","ARIMA","1993","1987",639.049999999529,498.65541323248,779.444586766578,458.855498695947,819.244501303111,424.335008355111,853.764991643947,6
"Y412","ARIMA","1988","1987",1035.8186572907,1004.46077351677,1067.17654106462,995.571249191171,1076.06606539022,987.860912568842,1083.77640201255,1
"Y412","ARIMA","1989","1987",1045.35133877061,992.792901499929,1097.9097760413,977.893314844086,1112.80936269714,964.97014545478,1125.73253208645,2
"Y412","ARIMA","1990","1987",1054.88402025053,987.493651636803,1122.27438886426,968.389418537972,1141.37862196309,951.819345415027,1157.94869508604,3
"Y412","ARIMA","1991","1987",1064.41670173045,984.914914106196,1143.9184893547,962.377262008562,1166.45614145234,942.829209943592,1186.00419351731,4
"Y412","ARIMA","1992","1987",1073.94938321037,983.951568297951,1163.94719812278,958.4384383086,1189.46032811213,936.309602917423,1211.58916350331,5
"Y412","ARIMA","1993","1987",1083.48206469028,984.090520067177,1182.87360931339,955.91439823267,1211.0497311479,931.475814558388,1235.48831482218,6
"Y413","ARIMA","1988","1987",8542.25,8108.79434409704,8975.70565590296,7985.91568860486,9098.58431139514,7879.33678034819,9205.16321965181,1
"Y413","ARIMA","1989","1987",8664.5,8051.5011327347,9277.4988672653,7877.7244716115,9451.2755283885,7726.99913409199,9602.00086590801,2
"Y413","ARIMA","1990","1987",8786.75,8035.98278114798,9537.51721885202,7823.15070666977,9750.34929333023,7638.55062255399,9934.94937744601,3
"Y413","ARIMA","1991","1987",8909,8042.08868819407,9775.91131180593,7796.33137720972,10021.6686227903,7583.17356069637,10234.8264393036,4
"Y413","ARIMA","1992","1987",9031.25,8062.01368816922,10000.4863118308,7787.24866150493,10275.2513384951,7548.93097767529,10513.5690223247,5
"Y413","ARIMA","1993","1987",9153.5,8091.75481691434,10215.2451830857,7790.76481067926,10516.2351893207,7529.70086810751,10777.2991318925,6
"Y414","ARIMA","1988","1987",3778.16480123023,3566.37376820332,3989.95583425714,3506.33395322056,4049.9956492399,3454.25836769951,4102.07123476095,1
"Y414","ARIMA","1989","1987",3839.08137967487,3570.5688271162,4107.59393223354,3494.44924950347,4183.71350984627,3428.4268679399,4249.73589140985,2
"Y414","ARIMA","1990","1987",3886.55581152908,3588.82149554245,4184.29012751571,3504.41795404036,4268.69366901779,3431.21046922326,4341.9011538349,3
"Y414","ARIMA","1991","1987",3923.5543058212,3609.39574595299,4237.71286568942,3520.33615952875,4326.77245211365,3443.09025011619,4404.01836152622,4
"Y414","ARIMA","1992","1987",3952.38853356063,3628.66098186393,4276.11608525734,3536.88871921944,4367.88834790183,3457.28996773801,4447.48709938326,5
"Y414","ARIMA","1993","1987",3974.86006126024,3645.45631358127,4304.26380893921,3552.07492824773,4397.64519427275,3471.08050280842,4478.63961971206,6
"Y415","ARIMA","1988","1987",1262.80210829523,1131.41134816671,1394.19286842376,1094.16389337216,1431.44032321831,1061.85728119901,1463.74693539145,1
"Y415","ARIMA","1989","1987",1252.18412195653,1091.90301582358,1412.46522808947,1046.46554937413,1457.90269453892,1007.05532349938,1497.31292041367,2
"Y415","ARIMA","1990","1987",1244.76588026359,1072.13016040134,1417.40160012585,1023.19033262955,1466.34142789764,980.742330628755,1508.78942989843,3
"Y415","ARIMA","1991","1987",1239.58313580911,1061.22754558036,1417.93872603786,1010.66621403845,1468.50005757976,966.811799338393,1512.35447227982,4
"Y415","ARIMA","1992","1987",1235.96221845532,1054.88030842094,1417.0441284897,1003.54610309693,1468.37833381372,959.021335652622,1512.90310125802,5
"Y415","ARIMA","1993","1987",1233.4324694781,1051.03461492611,1415.83032403009,999.327357616677,1467.53758133952,954.479023209748,1512.38591574645,6
"Y416","ARIMA","1988","1987",8494.56037093821,8338.44738325876,8650.67335861765,8294.19152047401,8694.9292214024,8255.80615956114,8733.31458231528,1
"Y416","ARIMA","1989","1987",8583.67821532327,8284.3467838068,8883.00964683975,8199.49048224426,8967.86594840229,8125.89029559662,9041.46613504993,2
"Y416","ARIMA","1990","1987",8672.79605970834,8279.31499680289,9066.27712261378,8167.76858297025,9177.82353644643,8071.01870433093,9274.57341508575,3
"Y416","ARIMA","1991","1987",8761.9139040934,8292.81328819454,9231.01451999227,8159.82978183764,9363.99802634917,8044.48642243243,9479.34138575437,4
"Y416","ARIMA","1992","1987",8851.03174847847,8316.91244644175,9385.15105051519,8165.49704601291,9536.56645094403,8034.16676732199,9667.89672963495,5
"Y416","ARIMA","1993","1987",8940.14959286353,8348.10950150173,9532.18968422534,8180.27436212062,9700.02482360645,8034.70240862961,9845.59677709746,6
"Y417","ARIMA","1988","1987",5293.91852902081,5235.31886608964,5352.51819195198,5218.70667590313,5369.13038213849,5204.29807835836,5383.53897968327,1
"Y417","ARIMA","1989","1987",5411.32067947947,5296.05051335383,5526.59084560511,5263.3730229601,5559.26833599884,5235.03017336769,5587.61118559125,2
"Y417","ARIMA","1990","1987",5528.72282993812,5376.60280528121,5680.84285459503,5333.4788920303,5723.96676784594,5296.07532852589,5761.37033135035,3
"Y417","ARIMA","1991","1987",5646.12498039678,5464.48304524797,5827.76691554558,5412.99008058568,5879.25988020788,5368.32761309183,5923.92234770172,4
"Y417","ARIMA","1992","1987",5763.52713085543,5556.53176059902,5970.52250111184,5497.85144937496,6029.2028123359,5446.95503061638,6080.09923109448,5
"Y417","ARIMA","1993","1987",5880.92928131409,5651.36366104272,6110.49490158545,5586.28499755774,6175.57356507043,5529.83896242453,6232.01960020364,6
"Y418","ARIMA","1988","1987",4897.3410716846,4856.3371869293,4938.3449564399,4844.71315535866,4949.96898801053,4834.63104150921,4960.05110185998,1
"Y418","ARIMA","1989","1987",4965.64313655331,4879.06271137554,5052.22356173108,4854.51836389062,5076.767909216,4833.22980284365,5098.05647026297,2
"Y418","ARIMA","1990","1987",5043.23246088628,4916.05628756504,5170.40863420752,4880.0036095678,5206.46131220476,4848.7332880845,5237.73163368806,3
"Y418","ARIMA","1991","1987",5159.12469571224,5002.30448466936,5315.94490675512,4957.84813388809,5360.40125753639,4919.28887953781,5398.96051188667,4
"Y418","ARIMA","1992","1987",5315.46505007795,5138.22342346268,5492.70667669322,5087.97788512644,5542.95221502946,5044.3973739368,5586.5327262191,5
"Y418","ARIMA","1993","1987",5490.83929190182,5296.83521568897,5684.84336811466,5241.83775580954,5739.84082799409,5194.13566135414,5787.54292244949,6
"Y419","ARIMA","1988","1987",10073.7022172183,9629.59667149717,10517.8077629394,9503.69892022397,10643.7055142126,9394.50139662703,10752.9030378095,1
"Y419","ARIMA","1989","1987",10226.5876803171,9391.25527755603,11061.9200830782,9154.4501484904,11298.7252121438,8949.05701471703,11504.1183459172,2
"Y419","ARIMA","1990","1987",10379.473143416,9284.79021650746,11474.1560703245,8974.4628175754,11784.4834692565,8705.30007936153,12053.6462074704,3
"Y419","ARIMA","1991","1987",10532.3586065148,9228.94723713546,11835.7699758941,8859.44822508795,12205.2689879416,8538.96293699452,12525.7542760351,4
"Y419","ARIMA","1992","1987",10685.2440696136,9202.19596345198,12168.2921757753,8781.77243261643,12588.7157066108,8417.11771905047,12953.3704201768,5
"Y419","ARIMA","1993","1987",10838.1295327125,9194.96728492559,12481.2917804993,8729.15361975853,12947.1054456664,8325.1297338713,13351.1293315536,6
"Y420","ARIMA","1988","1987",4050,3814.45265581925,4285.54734418075,3747.67825672324,4352.32174327676,3689.76142383927,4410.23857616073,1
"Y420","ARIMA","1989","1987",4050,3716.88575127862,4383.11424872138,3622.45249045774,4477.54750954226,3540.54571990353,4559.45428009647,2
"Y420","ARIMA","1990","1987",4050,3642.02003229102,4457.97996770898,3526.36338041187,4573.63661958813,3426.04848324335,4673.95151675665,3
"Y420","ARIMA","1991","1987",4050,3578.90531163849,4521.09468836151,3445.35651344649,4654.64348655351,3329.52284767855,4770.47715232145,4
"Y420","ARIMA","1992","1987",4050,3523.3001264923,4576.6998735077,3373.98803095694,4726.01196904306,3244.48205558688,4855.51794441312,5
"Y420","ARIMA","1993","1987",4050,3473.02919648943,4626.97080351057,3309.46599082326,4790.53400917674,3167.59930273948,4932.40069726052,6
"Y421","ARIMA","1988","1987",10920,10561.9164921527,11278.0835078473,10460.4047933227,11379.5952066773,10372.3585334312,11467.6414665688,1
"Y421","ARIMA","1989","1987",10920,10413.5934467403,11426.4065532597,10270.0342255153,11569.9657744847,10145.5180106605,11694.4819893395,2
"Y421","ARIMA","1990","1987",10920,10299.781171056,11540.218828944,10123.9577511198,11716.0422488802,9971.45715557128,11868.5428444287,3
"Y421","ARIMA","1991","1987",10920,10203.8329843055,11636.1670156945,10000.8095866454,11839.1904133546,9824.71706686237,12015.2829331376,4
"Y421","ARIMA","1992","1987",10920,10119.3009348319,11720.6990651681,9892.31387573651,11947.6861242635,9695.43645345445,12144.5635465455,5
"Y421","ARIMA","1993","1987",10920,10042.8781204683,11797.1218795317,9794.22625541166,12045.7737445883,9578.55784491695,12261.442155083,6
"Y422","ARIMA","1988","1987",5092.23732155528,4117.6947579563,6066.77988515425,3841.42548264721,6343.04916046334,3601.80308745278,6582.67155565777,1
"Y422","ARIMA","1989","1987",5092.23732155528,3143.35128171432,7041.12336139623,2590.86916959548,7593.60547351507,2111.67333118791,8072.80131192264,2
"Y422","ARIMA","1990","1987",5092.23732155528,2514.14105021321,7670.33359289734,1783.28658047058,8401.18806263997,1149.37932320375,9035.0953199068,3
"Y422","ARIMA","1991","1987",5092.23732155528,2010.84088936276,8173.63375374779,1137.30781747924,9047.16682563132,379.648151082792,9804.82649202776,4
"Y422","ARIMA","1992","1987",5092.23732155528,1578.91587876789,8605.55876434266,582.938068068395,9601.53657504216,-280.924148579834,10465.3987916904,5
"Y422","ARIMA","1993","1987",5092.23732155528,1194.56479190754,8989.90985120301,89.6287887212775,10094.8458543893,-868.738410540473,11053.213053651,6
"Y423","ARIMA","1988","1987",5809.87619222278,4563.91264211055,7055.83974233501,4210.6992885759,7409.05309586966,3904.33938049732,7715.41300394824,1
"Y423","ARIMA","1989","1987",6882.33532206316,5185.93851818061,8578.73212594571,4705.03359606563,9059.63704806068,4287.92029539529,9476.75034873103,2
"Y423","ARIMA","1990","1987",6882.33532206316,5185.93851818061,8578.73212594571,4705.03359606563,9059.63704806068,4287.92029539529,9476.75034873103,3
"Y423","ARIMA","1991","1987",6882.33532206316,5185.93851818061,8578.73212594571,4705.03359606563,9059.63704806068,4287.92029539529,9476.75034873103,4
"Y423","ARIMA","1992","1987",6882.33532206316,5185.93851818061,8578.73212594571,4705.03359606563,9059.63704806068,4287.92029539529,9476.75034873103,5
"Y423","ARIMA","1993","1987",6882.33532206316,5185.93851818061,8578.73212594571,4705.03359606563,9059.63704806068,4287.92029539529,9476.75034873103,6
"Y424","ARIMA","1988","1987",2110,1635.51138852882,2584.48861147118,1501.00046029449,2718.99953970551,1384.33229020111,2835.66770979889,1
"Y424","ARIMA","1989","1987",2110,1438.97177046588,2781.02822953412,1248.74459146949,2971.25540853051,1083.75088302619,3136.24911697381,2
"Y424","ARIMA","1990","1987",2110,1288.16161731911,2931.83838268089,1055.18185544399,3164.81814455601,853.106657216174,3366.89334278383,3
"Y424","ARIMA","1991","1987",2110,1161.02277705764,3058.97722294236,892.000920588977,3327.99907941102,658.664580402219,3561.33541959778,4
"Y424","ARIMA","1992","1987",2110,1049.01121020095,3170.98878979905,748.235630952394,3471.76436904761,487.357671813091,3732.64232818691,5
"Y424","ARIMA","1993","1987",2110,947.745013133909,3272.25498686609,618.261874131673,3601.73812586833,332.484388178658,3887.51561182134,6
"Y425","ARIMA","1988","1987",1002,698.305208293118,1305.69479170688,612.211954746387,1391.78804525361,537.538896724037,1466.46110327596,1
"Y425","ARIMA","1989","1987",1002,572.510706746055,1431.48929325395,450.756459951443,1553.24354004856,345.152808552362,1658.84719144764,2
"Y425","ARIMA","1990","1987",1002,475.985190769632,1528.01480923037,326.867301437786,1677.13269856221,197.529770986537,1806.47022901346,3
"Y425","ARIMA","1991","1987",1002,394.610416586235,1609.38958341376,222.423909492774,1781.57609050723,73.077793448074,1930.92220655193,4
"Y425","ARIMA","1992","1987",1002,322.917801330771,1681.08219866923,130.407433996157,1873.59256600384,-36.5665998296035,2040.5665998296,5
"Y425","ARIMA","1993","1987",1002,258.102722777318,1745.89727722268,47.2181812917702,1956.78181870823,-135.69270839623,2139.69270839623,6
"Y426","ARIMA","1988","1987",6150,6041.65790600713,6258.34209399287,6010.94442779603,6289.05557220397,5984.30506587111,6315.69493412889,1
"Y426","ARIMA","1989","1987",6150,5996.78114129938,6303.21885870062,5953.3457238656,6346.6542761344,5915.67197693841,6384.32802306159,2
"Y426","ARIMA","1990","1987",6150,5962.34598860594,6337.65401139406,5909.14868386717,6390.85131613283,5863.00795553199,6436.99204446801,3
"Y426","ARIMA","1991","1987",6150,5933.31581201425,6366.68418798575,5871.88885559207,6428.11114440793,5818.61013174223,6481.38986825777,4
"Y426","ARIMA","1992","1987",6150,5907.73971300726,6392.26028699274,5839.0622879018,6460.9377120982,5779.49486376046,6520.50513623954,5
"Y426","ARIMA","1993","1987",6150,5884.61715205281,6415.38284794719,5809.38480220954,6490.61519779046,5744.13195842016,6555.86804157984,6
"Y427","ARIMA","1988","1987",5120,4910.27766692243,5329.72233307757,4850.82429963029,5389.17570036971,4799.25737002157,5440.74262997843,1
"Y427","ARIMA","1989","1987",5120,4823.40783222918,5416.59216777082,4739.32807387588,5500.67192612412,4666.40142265329,5573.59857734671,2
"Y427","ARIMA","1990","1987",5120,4756.75026362777,5483.24973637223,4653.77401079673,5586.22598920327,4564.4574687241,5675.5425312759,3
"Y427","ARIMA","1991","1987",5120,4700.55533384486,5539.44466615514,4581.64859926059,5658.35140073941,4478.51474004314,5761.48525995686,4
"Y427","ARIMA","1992","1987",5120,4651.0466068387,5588.9533931613,4518.10483608222,5721.89516391778,4402.79767608617,5837.20232391383,5
"Y427","ARIMA","1993","1987",5120,4606.28729629394,5633.71270370606,4460.65688293792,5779.34311706208,4334.34421779454,5905.65578220546,6
"Y428","ARIMA","1989","1988",5381.58042113057,5207.87279485878,5555.28804740235,5158.62909651425,5604.53174574688,5115.91753210904,5647.2433101521,1
"Y428","ARIMA","1990","1988",5451.72039637438,5168.60901066462,5734.83178208415,5088.35086670738,5815.08992604139,5018.7388960408,5884.70189670797,2
"Y428","ARIMA","1991","1988",5538.93224744601,5169.16128971724,5908.70320517477,5064.33636124535,6013.52813364667,4973.41636875463,6104.44812613738,3
"Y428","ARIMA","1992","1988",5631.04326020449,5189.139547145,6072.94697326399,5063.86598483646,6198.22053557253,4955.20985207856,6306.87666833043,4
"Y428","ARIMA","1993","1988",5724.56019844394,5220.1806463567,6228.93975053118,5077.19605179854,6371.92434508933,4953.17823988081,6495.94215700706,5
"Y428","ARIMA","1994","1988",5818.48059886412,5258.40641270853,6378.55478501971,5099.6331632805,6537.32803444774,4961.92104788807,6675.04014984017,6
"Y429","ARIMA","1984","1983",5181.92322295604,4887.6008501866,5476.24559572548,4804.16454717693,5559.68189873515,4731.79599750388,5632.05044840821,1
"Y429","ARIMA","1985","1983",4583.07644591208,4017.66874084841,5148.48415097576,3857.38351292028,5308.76937890388,3718.3599816664,5447.79291015777,2
"Y429","ARIMA","1986","1983",3984.22966886813,3106.61901528342,4861.84032245283,2857.82858957436,5110.63074816189,2642.0399983778,5326.41933935846,3
"Y429","ARIMA","1987","1983",3385.38289182417,2156.89225859989,4613.87352504844,1808.63223421317,4962.13354943517,1506.56860046073,5264.1971831876,4
"Y429","ARIMA","1988","1983",2786.53611478021,1171.70732489698,4401.36490466344,713.92580134632,4859.1464282141,316.868600446093,5256.20362911432,5
"Y429","ARIMA","1989","1983",2187.68933773625,153.809146766191,4221.56952870631,-422.767626186381,4798.14630165888,-922.861989534575,5298.24066500708,6
"Y430","ARIMA","1989","1988",4793.37944679075,4559.04379646656,5027.71509711493,4492.61289574216,5094.14599783933,4434.99399646828,5151.76489711322,1
"Y430","ARIMA","1990","1988",4773.67889358149,4407.94291968209,5139.4148674809,4304.26185305889,5243.0959341041,4214.33399013324,5333.02379702975,2
"Y430","ARIMA","1991","1988",4753.97834037224,4263.19630368568,5244.7603770588,4124.06641580332,5383.89026494117,4003.3919870591,5504.56469368539,3
"Y430","ARIMA","1992","1988",4734.27778716299,4117.39530032825,5351.16027399773,3942.51768702081,5526.03788730517,3790.83743767086,5677.71813665512,4
"Y430","ARIMA","1993","1988",4714.57723395374,3968.1778914754,5460.97657643207,3756.58404925659,5672.57041865088,3573.05794696333,5856.09652094415,5
"Y430","ARIMA","1994","1988",4694.87668074448,3814.59881213673,5575.15454935224,3565.05226803014,5824.70109345883,3348.60785688666,6041.14550460231,6
"Y431","ARIMA","1988","1987",4902.47527388114,4762.84395483033,5042.10659293196,4723.26041608559,5081.6901316767,4688.92759947515,5116.02294828714,1
"Y431","ARIMA","1989","1987",4995.32378675053,4844.26899747721,5146.37857602385,4801.44706365587,5189.20050984519,4764.30542227123,5226.34215122983,2
