"series_id","method","timestamp","origin_timestamp","forecast","lo80","hi80","lo95","hi95","horizon"
"Q81","ARIMA","1993-Q2","1992-Q4",3688,3184.79037716329,4191.20962283671,2918.40729382214,4457.59270617786,2
"Q81","ARIMA","1993-Q3","1992-Q4",3652,3035.69659519584,4268.30340480416,2709.44528004829,4594.55471995171,3
"Q81","ARIMA","1993-Q4","1992-Q4",3884,3172.35412666767,4595.64587333233,2795.63155741986,4972.36844258014,4
"Q81","ARIMA","1994-Q1","1992-Q4",2326,1319.58075432657,3332.41924567343,786.814587644281,3865.18541235572,5
"Q81","ARIMA","1994-Q2","1992-Q4",3089,1856.39319039168,4321.60680960832,1203.89056009659,4974.10943990341,6
"Q81","ARIMA","1994-Q3","1992-Q4",3053,1629.70825333534,4476.29174666466,876.263114839719,5229.73688516028,7
"Q81","ARIMA","1994-Q4","1992-Q4",3285,1693.71145132171,4876.28854867829,851.334177825228,5718.66582217477,8
"Q82","ARIMA","1993-Q1","1992-Q4",5451.47441386946,5017.66246053393,5885.28636720499,4788.0162843175,6114.93254342143,1
"Q82","ARIMA","1993-Q2","1992-Q4",5793.84576217507,5241.52014200709,6346.17138234305,4949.13662024682,6638.55490410332,2
"Q82","ARIMA","1993-Q3","1992-Q4",5000.27074427441,4385.74471917108,5614.79676937775,4060.43429200239,5940.10719654643,3
"Q82","ARIMA","1993-Q4","1992-Q4",5345.66870052071,4695.50353070751,5995.83387033391,4351.32687995204,6340.01052108938,4
"Q82","ARIMA","1994-Q1","1992-Q4",5659.68296956052,4774.21382388244,6545.1521152386,4305.47477255131,7013.89116656974,5
"Q82","ARIMA","1994-Q2","1992-Q4",5957.92363916216,4953.70547204368,6962.14180628065,4422.10448596512,7493.74279235921,6
"Q82","ARIMA","1994-Q3","1992-Q4",5129.57162543771,4058.21303113613,6200.93021973929,3491.07004983687,6768.07320103855,7
"Q82","ARIMA","1994-Q4","1992-Q4",5447.56371633031,4336.55020812084,6558.57722453977,3748.41518343246,7146.71224922816,8
"Q83","ARIMA","1993-Q1","1992-Q4",6738.98004851191,6288.23915774237,7189.72093928145,6049.63134338011,7428.32875364371,1
"Q83","ARIMA","1993-Q2","1992-Q4",7375.08751653082,6848.94656292506,7901.22847013657,6570.42436634331,8179.75066671832,2
"Q83","ARIMA","1993-Q3","1992-Q4",6435.22422720998,5884.29035250194,6986.15810191803,5592.64357628471,7277.80487813526,3
"Q83","ARIMA","1993-Q4","1992-Q4",7151.79801931997,6592.1468528068,7711.44918583315,6295.88542105825,8007.7106175817,4
"Q83","ARIMA","1994-Q1","1992-Q4",6831.95541405368,6195.77594571925,7468.1348823881,5859.00287810992,7804.90794999743,5
"Q83","ARIMA","1994-Q2","1992-Q4",7441.40805180316,6779.66609216305,8103.15001144327,6429.36105906088,8453.45504454544,6
"Q83","ARIMA","1994-Q3","1992-Q4",6632.54584011708,5961.77693849436,7303.3147417398,5606.69333095851,7658.39834927566,7
"Q83","ARIMA","1994-Q4","1992-Q4",7528.14599183077,6854.13429291272,8202.15769074881,6497.33405218272,8558.95793147882,8
"Q84","ARIMA","1993-Q1","1992-Q4",7591.91551242401,6817.0419818623,8366.78904298571,6406.84871268977,8776.98231215824,1
"Q84","ARIMA","1993-Q2","1992-Q4",8236.50266756282,7206.63203177588,9266.37330334976,6661.45144906582,9811.55388605983,2
"Q84","ARIMA","1993-Q3","1992-Q4",7207.31200653666,6018.46311196587,8396.16090110744,5389.12452265745,9025.49949041586,3
"Q84","ARIMA","1993-Q4","1992-Q4",7703.39952358008,6405.81963385178,9000.97941330837,5718.92233256657,9687.87671459359,4
"Q84","ARIMA","1994-Q1","1992-Q4",7552.27211094164,6032.60891885893,9071.93530302435,5228.14781880084,9876.39640308244,5
"Q84","ARIMA","1994-Q2","1992-Q4",8240.95561313723,6570.94922558638,9910.96200068808,5686.90124532834,10795.0099809461,6
"Q84","ARIMA","1994-Q3","1992-Q4",7166.35503392707,5389.70839663775,8943.00167121639,4449.2084781726,9883.50158968153,7
"Q84","ARIMA","1994-Q4","1992-Q4",7692.73734981669,5838.50247488827,9546.97222474511,4856.92982443362,10528.5448751998,8
"Q85","ARIMA","1993-Q1","1992-Q4",3971.52774390375,3831.37131656955,4111.68417123795,3757.17698568038,4185.87850212713,1
"Q85","ARIMA","1993-Q2","1992-Q4",3340.69205641543,3183.647810597,3497.73630223385,3100.51360861917,3580.87050421169,2
"Q85","ARIMA","1993-Q3","1992-Q4",3675.88290269801,3514.80749586234,3836.95830953369,3429.53932614524,3922.22647925079,3
"Q85","ARIMA","1993-Q4","1992-Q4",3725.58689734981,3563.49759309267,3887.67620160694,3477.69269850176,3973.48109619785,4
"Q85","ARIMA","1994-Q1","1992-Q4",4160.36053334927,3939.98524646221,4380.73582023632,3823.32561646104,4497.3954502375,5
"Q85","ARIMA","1994-Q2","1992-Q4",3527.8395416608,3294.89954957267,3760.77953374893,3171.58856641599,3884.09051690561,6
"Q85","ARIMA","1994-Q3","1992-Q4",3862.17851082107,3626.13543992116,4098.22158172098,3501.18178606777,4223.17523557437,7
"Q85","ARIMA","1994-Q4","1992-Q4",3911.45190390463,3674.62250591282,4148.28130189644,3549.25259564114,4273.65121216812,8
"Q86","ARIMA","1993-Q1","1992-Q4",3038.10262971393,2655.39505157865,3420.8102078492,2452.8018974434,3623.40336198445,1
"Q86","ARIMA","1993-Q2","1992-Q4",3061.84741484507,2636.03186109219,3487.66296859795,2410.61872311626,3713.07610657388,2
"Q86","ARIMA","1993-Q3","1992-Q4",3072.04577752469,2636.60011611563,3507.49143893376,2406.08910708568,3738.00244796371,3
"Q86","ARIMA","1993-Q4","1992-Q4",3355.16205204972,2917.45595444214,3792.8681496573,2685.74834277002,4024.57576132943,4
"Q86","ARIMA","1994-Q1","1992-Q4",3033.57910282795,2570.19186063766,3496.96634501824,2324.88947222198,3742.26873343392,5
"Q86","ARIMA","1994-Q2","1992-Q4",3043.94595882994,2574.65442209965,3513.23749556023,2326.22648895441,3761.66542870546,6
"Q86","ARIMA","1994-Q3","1992-Q4",3100.65049130084,2629.96483908987,3571.33614351181,2380.79890578838,3820.5020768133,7
"Q86","ARIMA","1994-Q4","1992-Q4",3327.00586717076,2855.98906987103,3798.02266447049,2606.64783894849,4047.36389539303,8
"Q87","ARIMA","1993-Q1","1992-Q4",4412.65714285714,4025.24187439895,4800.07241131533,3820.15661954321,5005.15766617108,1
"Q87","ARIMA","1993-Q2","1992-Q4",4519.61428571429,3971.7263587903,5067.50221263827,3681.69200993056,5357.53656149801,2
"Q87","ARIMA","1993-Q3","1992-Q4",4626.57142857143,3955.54849997391,5297.59435716895,3600.33041868055,5652.81243846231,3
"Q87","ARIMA","1993-Q4","1992-Q4",4733.52857142857,3958.69803451219,5508.35910834495,3548.5275248007,5918.52961805644,4
"Q87","ARIMA","1994-Q1","1992-Q4",4840.48571428571,3974.19883849187,5706.77259007956,3515.61426745156,6165.35716111987,5
"Q87","ARIMA","1994-Q2","1992-Q4",4947.44285714286,3998.47313085693,5896.41258342878,3496.11890269171,6398.76681159401,6
"Q87","ARIMA","1994-Q3","1992-Q4",5054.4,4029.3955455503,6079.4044544497,3486.7909636357,6622.0090363643,7
"Q87","ARIMA","1994-Q4","1992-Q4",5161.35714285714,4065.58128900917,6257.13299670511,3485.5125912897,6837.20169442459,8
"Q88","ARIMA","1993-Q1","1992-Q4",4574.98,4369.72547951571,4780.23452048429,4261.07029973577,4888.88970026423,1
"Q88","ARIMA","1993-Q2","1992-Q4",5436.3,4977.336939508,5895.26306049201,4734.37657141261,6138.22342858739,2
"Q88","ARIMA","1993-Q3","1992-Q4",6297.62,5529.6279072612,7065.6120927388,5123.07745122637,7472.16254877363,3
"Q88","ARIMA","1993-Q4","1992-Q4",7158.94,6034.71469100846,8283.16530899154,5439.58576145599,8878.29423854402,4
"Q88","ARIMA","1994-Q1","1992-Q4",8020.26,6498.05173571484,9542.46826428517,5692.2433558158,10348.2766441842,5
"Q88","ARIMA","1994-Q2","1992-Q4",8881.58,6923.57666641995,10839.5833335801,5887.07231212912,11876.0876878709,6
"Q88","ARIMA","1994-Q3","1992-Q4",9742.90000000001,7314.29576194613,12171.5042380539,6028.67033709592,13457.1296629041,7
"Q88","ARIMA","1994-Q4","1992-Q4",10604.22,7672.59906465308,13535.8409353469,6120.6926850754,15087.7473149246,8
"Q89","ARIMA","1993-Q1","1992-Q4",7505.71287092696,7327.96974007415,7683.45600177977,7233.87821024137,7777.54753161255,1
"Q89","ARIMA","1993-Q2","1992-Q4",7513.32802457203,7296.86880506513,7729.78724407892,7182.28221591206,7844.373833232,2
"Q89","ARIMA","1993-Q3","1992-Q4",7647.18914889935,7397.95719498151,7896.4211028172,7266.02176819553,8028.35652960318,3
"Q89","ARIMA","1993-Q4","1992-Q4",7683.85875218747,7405.6887681887,7962.02873618625,7258.4344736209,8109.28303075405,4
"Q89","ARIMA","1994-Q1","1992-Q4",8188.68207751501,7825.06357419096,8552.30058083907,7632.57556585494,8744.78858917508,5
"Q89","ARIMA","1994-Q2","1992-Q4",8196.29723116008,7781.0934582521,8611.50100406806,7561.2978577256,8831.29660459456,6
"Q89","ARIMA","1994-Q3","1992-Q4",8330.15835548741,7869.10528900328,8791.21142197153,7625.03853856718,9035.27817240763,7
"Q89","ARIMA","1994-Q4","1992-Q4",8366.82795877552,7864.08976926551,8869.56614828554,7597.95624765262,9135.69966989842,8
"Q90","ARIMA","1993-Q1","1992-Q4",3419.80593858934,3327.40074355902,3512.21113361967,3278.48438812417,3561.12748905452,1
"Q90","ARIMA","1993-Q2","1992-Q4",3707.14804798624,3587.10475715062,3827.19133882186,3523.55767757184,3890.73841840063,2
"Q90","ARIMA","1993-Q3","1992-Q4",3932.04499721904,3796.22135817214,4067.86863626595,3724.32066685394,4139.76932758414,3
"Q90","ARIMA","1993-Q4","1992-Q4",3838.59129637463,3692.90473558191,3984.27785716734,3615.78292887528,4061.39966387398,4
"Q90","ARIMA","1994-Q1","1992-Q4",3614.66473177442,3439.90422660664,3789.4252369422,3347.39160343696,3881.93786011188,5
"Q90","ARIMA","1994-Q2","1992-Q4",3918.26252804264,3726.04427143195,4110.48078465333,3624.29007288987,4212.23498319542,6
"Q90","ARIMA","1994-Q3","1992-Q4",4170.2541099459,3966.89878362527,4373.60943626652,3859.24897650561,4481.25924338618,7
"Q90","ARIMA","1994-Q4","1992-Q4",4048.81990093897,3838.14749518831,4259.49230668962,3726.62426019451,4371.01554168342,8
"Q91","ARIMA","1993-Q1","1992-Q4",5084.36543476091,4945.78824422067,5222.94262530115,4872.42991079142,5296.3009587304,1
"Q91","ARIMA","1993-Q2","1992-Q4",5322.77442496691,5126.79684607999,5518.75200385384,5023.05258253563,5622.4962673982,2
"Q91","ARIMA","1993-Q3","1992-Q4",5425.56453298406,5185.54206504698,5665.58700092113,5058.48184565015,5792.64722031796,3
"Q91","ARIMA","1993-Q4","1992-Q4",5733.43337389022,5456.27933945689,6010.58740832354,5309.56285610231,6157.30389167812,4
"Q91","ARIMA","1994-Q1","1992-Q4",5615.59880865112,5266.56240851529,5964.63520878696,5081.79369931943,6149.40391798282,5
"Q91","ARIMA","1994-Q2","1992-Q4",5854.00779885713,5445.549396705,6262.46620100926,5229.32457976189,6478.69101795237,6
"Q91","ARIMA","1994-Q3","1992-Q4",5956.79790687427,5496.52611330301,6417.06970044553,5252.87294376444,6660.7228699841,7
"Q91","ARIMA","1994-Q4","1992-Q4",6264.66674778043,5757.85121760629,6771.48227795458,5489.55928222576,7039.7742133351,8
"Q92","ARIMA","1993-Q1","1992-Q4",6783.10473686048,6341.53735356023,7224.67212016073,6107.78570071361,7458.42377300734,1
"Q92","ARIMA","1993-Q2","1992-Q4",6842.32986234266,6323.41461495565,7361.24510972966,6048.71747619179,7635.94224849352,2
"Q92","ARIMA","1993-Q3","1992-Q4",6973.86105966348,6354.98386449791,7592.73825482905,6027.37006703438,7920.35205229257,3
"Q92","ARIMA","1993-Q4","1992-Q4",7077.71822152238,6384.42200610301,7771.01443694176,6017.41315899261,8138.02328405215,4
"Q92","ARIMA","1994-Q1","1992-Q4",7192.16719426622,6427.75768044771,7956.57670808473,6023.10372713419,8361.23066139825,5
"Q92","ARIMA","1994-Q2","1992-Q4",7302.56231451079,6474.51514878759,8130.60948023399,6036.17345747852,8568.95117154306,6
"Q92","ARIMA","1994-Q3","1992-Q4",7414.50898436895,6526.87846568403,8302.13950305388,6056.99525259667,8772.02271614124,7
"Q92","ARIMA","1994-Q4","1992-Q4",7525.86182250683,6582.5833099746,8469.14033503905,6083.2418283843,8968.48181662936,8
"Q93","ARIMA","1993-Q1","1992-Q4",7397.19637711972,6773.59105781635,8020.80169642309,6443.47434262413,8350.91841161531,1
"Q93","ARIMA","1993-Q2","1992-Q4",7125.0167087026,6215.75210323776,8034.28131416745,5734.41649639605,8515.61692100916,2
"Q93","ARIMA","1993-Q3","1992-Q4",7288.64170893791,6329.68118848043,8247.60222939538,5822.03815335353,8755.24526452229,3
"Q93","ARIMA","1993-Q4","1992-Q4",7432.29350015358,6463.12561244563,8401.46138786152,5950.07912349435,8914.5078768128,4
"Q93","ARIMA","1994-Q1","1992-Q4",7205.60317933652,6143.97967649338,8267.22668217966,5581.99014131601,8829.21621735703,5
"Q93","ARIMA","1994-Q2","1992-Q4",6917.78393848525,5775.73191462228,8059.83596234822,5171.16609225658,8664.40178471393,6
"Q93","ARIMA","1994-Q3","1992-Q4",6785.25210130663,5626.86400734622,7943.64019526705,5013.65039184471,8556.85381076856,7
"Q93","ARIMA","1994-Q4","1992-Q4",6724.22529915821,5562.40295497898,7886.04764333744,4947.37135722766,8501.07924108876,8
"Q94","ARIMA","1993-Q1","1992-Q4",4357.08398920028,4109.62602263875,4604.54195576182,3978.62968803292,4735.53829036765,1
"Q94","ARIMA","1993-Q2","1992-Q4",4398.85406823382,4102.71831997296,4694.98981649468,3945.95352429085,4851.75461217678,2
"Q94","ARIMA","1993-Q3","1992-Q4",4364.8254101894,4068.68966192854,4660.96115845026,3911.92486624644,4817.72595413236,3
"Q94","ARIMA","1993-Q4","1992-Q4",5262.95293116169,4966.8171859125,5559.08867641088,4810.05239182468,5715.85347049871,4
"Q94","ARIMA","1994-Q1","1992-Q4",4607.47339716416,4277.05393212344,4937.89286220488,4102.14043305858,5112.80636126975,5
"Q94","ARIMA","1994-Q2","1992-Q4",4722.83781765294,4378.6587994233,5067.01683588257,4196.46143288548,5249.2142024204,6
"Q94","ARIMA","1994-Q3","1992-Q4",4688.80915960852,4344.63014137888,5032.98817783816,4162.43277484106,5215.18554437598,7
"Q94","ARIMA","1994-Q4","1992-Q4",5586.93668058081,5242.75766494245,5931.11569621918,5060.56029977637,6113.31306138526,8
"Q95","ARIMA","1993-Q1","1992-Q4",5326.00041339382,5035.53507189302,5616.46575489462,4881.77200822873,5770.22881855891,1
"Q95","ARIMA","1993-Q2","1992-Q4",5957.00466069306,5611.74527026823,6302.2640511179,5428.97598923701,6485.03333214911,2
"Q95","ARIMA","1993-Q3","1992-Q4",6274.70741442927,5863.28459137199,6686.13023748655,5645.49050479412,6903.92432406442,3
"Q95","ARIMA","1993-Q4","1992-Q4",7442.91899791498,6980.77957781703,7905.05841801294,6736.13774651578,8149.70024931419,4
"Q95","ARIMA","1994-Q1","1992-Q4",5986.29916637178,5386.39150742831,6586.20682531524,5068.81957585739,6903.77875688617,5
"Q95","ARIMA","1994-Q2","1992-Q4",6616.98596130518,5936.58590210412,7297.38602050624,5576.40386771904,7657.56805489133,6
"Q95","ARIMA","1994-Q3","1992-Q4",6978.7011136871,6216.73354359314,7740.66868378106,5813.37227720207,8144.02995017214,7
"Q95","ARIMA","1994-Q4","1992-Q4",8181.53262286912,7349.11634296953,9013.94890276871,6908.46178232538,9454.60346341286,8
"Q96","ARIMA","1993-Q1","1992-Q4",4512.97371519549,4191.34884408787,4834.5985863031,4021.09092182901,5004.85650856197,1
"Q96","ARIMA","1993-Q2","1992-Q4",5801.19378567572,5429.86495218561,6172.52261916583,5233.29534161069,6369.09222974075,2
"Q96","ARIMA","1993-Q3","1992-Q4",5379.16948002003,4992.70706810772,5765.63189193235,4788.12622503814,5970.21273500193,3
"Q96","ARIMA","1993-Q4","1992-Q4",6738.23386746949,6346.8623730957,7129.60536184329,6139.68281874732,7336.78491619166,4
"Q96","ARIMA","1994-Q1","1992-Q4",4763.86097185143,4233.934756561,5293.78718714185,3953.40876348361,5574.31318021924,5
"Q96","ARIMA","1994-Q2","1992-Q4",6054.76618501066,5486.14982030956,6623.38254971176,5185.14249931788,6924.38987070344,6
"Q96","ARIMA","1994-Q3","1992-Q4",5634.29128580213,5053.36407658402,6215.21849502024,4745.83978816535,6522.74278343891,7
"Q96","ARIMA","1994-Q4","1992-Q4",6994.24972642696,6409.28095320335,7579.21849965056,6099.6171900361,7888.88226281782,8
"Q97","ARIMA","1993-Q1","1992-Q4",8159.55,7321.0296289739,8998.0703710261,6877.14375767613,9441.95624232387,1
"Q97","ARIMA","1993-Q2","1992-Q4",8159.55,6973.70311896876,9345.39688103124,6345.95369963366,9973.14630036634,2
"Q97","ARIMA","1993-Q3","1992-Q4",8159.55,6707.19011420128,9611.90988579872,5938.35723235157,10380.7427676484,3
"Q97","ARIMA","1993-Q4","1992-Q4",8159.55,6482.50925794779,9836.59074205221,5594.73751535226,10724.3624846477,4
"Q97","ARIMA","1994-Q1","1992-Q4",8159.55,6284.56144986729,10034.5385501327,5292.00246739376,11027.0975326062,5
"Q97","ARIMA","1994-Q2","1992-Q4",8159.55,6105.60295205681,10213.4970479432,5018.30906334656,11300.7909366534,6
"Q97","ARIMA","1994-Q3","1992-Q4",8159.55,5941.03362900332,10378.0663709967,4766.6220030542,11552.4779969458,7
"Q97","ARIMA","1994-Q4","1992-Q4",8159.55,5787.85623793753,10531.2437620625,4532.35739926733,11786.7426007327,8
"Q98","ARIMA","1993-Q1","1992-Q4",6094.64947429195,5887.18040623628,6302.11854234763,5777.352915786,6411.9460327979,1
"Q98","ARIMA","1993-Q2","1992-Q4",6639.72475682158,6290.30066360492,6989.14885003823,6105.32672208922,7174.12279155394,2
"Q98","ARIMA","1993-Q3","1992-Q4",6742.9266499813,6294.42806785287,7191.42523210974,6057.00725998355,7428.84603997905,3
"Q98","ARIMA","1993-Q4","1992-Q4",7689.98582302587,7160.64211893213,8219.32952711961,6880.42448865547,8499.54715739627,4
"Q98","ARIMA","1994-Q1","1992-Q4",6216.95883289652,5593.65965897353,6840.2580068195,5263.70500735616,7170.21265843687,5
"Q98","ARIMA","1994-Q2","1992-Q4",6762.03411542614,6049.38092039522,7474.68731045706,5672.12510725101,7851.94312360127,6
"Q98","ARIMA","1994-Q3","1992-Q4",6865.23600858587,6073.24655806285,7657.22545910889,5653.99266817362,8076.47934899811,7
"Q98","ARIMA","1994-Q4","1992-Q4",7812.29518163044,6948.22342570283,8676.36693755804,6490.81146828746,9133.77889497342,8
"Q99","ARIMA","1993-Q1","1992-Q4",4466.37511305268,3670.11648273454,5262.63374337082,3248.60262557611,5684.14760052925,1
"Q99","ARIMA","1993-Q2","1992-Q4",4009.25,2995.69504005166,5022.80495994834,2459.1514544089,5559.3485455911,2
"Q99","ARIMA","1993-Q3","1992-Q4",4379.25,3365.69504005166,5392.80495994834,2829.1514544089,5929.3485455911,3
"Q99","ARIMA","1993-Q4","1992-Q4",6426.5,5412.94504005166,7440.05495994834,4876.4014544089,7976.5985455911,4
"Q99","ARIMA","1994-Q1","1992-Q4",4466.37511305268,3177.45251522456,5755.2977108808,2495.13810743958,6437.61211866578,5
"Q99","ARIMA","1994-Q2","1992-Q4",4009.25,2575.86682943054,5442.63317056946,1817.07961381026,6201.42038618974,6
"Q99","ARIMA","1994-Q3","1992-Q4",4379.25,2945.86682943054,5812.63317056946,2187.07961381026,6571.42038618974,7
"Q99","ARIMA","1994-Q4","1992-Q4",6426.5,4993.11682943054,7859.88317056946,4234.32961381026,8618.67038618974,8
"Q100","ARIMA","1993-Q1","1992-Q4",3770.11702512865,3590.63006517644,3949.60398508086,3495.61540798036,4044.61864227694,1
"Q100","ARIMA","1993-Q2","1992-Q4",3956.48668696082,3712.68429843568,4200.28907548596,3583.62310994896,4329.35026397269,2
"Q100","ARIMA","1993-Q3","1992-Q4",3963.65391614466,3676.5206651053,4250.78716718403,3524.52150358201,4402.78632870732,3
"Q100","ARIMA","1993-Q4","1992-Q4",4085.33567982189,3766.13851286539,4404.53284677839,3597.16573955413,4573.50562008964,4
"Q100","ARIMA","1994-Q1","1992-Q4",3895.80161165055,3505.97056210887,4285.63266119223,3299.60646999626,4491.99675330484,5
"Q100","ARIMA","1994-Q2","1992-Q4",4132.20463372071,3691.42127822568,4572.98798921574,3458.08466462852,4806.3246028129,6
"Q100","ARIMA","1994-Q3","1992-Q4",4136.80869834984,3657.16894880027,4616.4484478994,3403.26300269032,4870.35439400936,7
"Q100","ARIMA","1994-Q4","1992-Q4",4269.65940820373,3759.4856833637,4779.83313304376,3489.41602711107,5049.90278929639,8
"Q101","ARIMA","1993-Q1","1992-Q4",8283.32944415791,7470.63818100238,9096.02070731344,7040.42541348138,9526.23347483444,1
"Q101","ARIMA","1993-Q2","1992-Q4",8646.22400727126,7608.2591866551,9684.18882788742,7058.79380132185,10233.6542132207,2
"Q101","ARIMA","1993-Q3","1992-Q4",8669.84099168932,7512.02776758968,9827.65421578896,6899.11846981002,10440.5635135686,3
"Q101","ARIMA","1993-Q4","1992-Q4",9778.33288763123,8550.87813906031,11005.7876362021,7901.10284513245,11655.56293013,4
"Q101","ARIMA","1994-Q1","1992-Q4",8459.97230346181,6787.1637399368,10132.7808669868,5901.63237732242,11018.3122296012,5
"Q101","ARIMA","1994-Q2","1992-Q4",8786.5662664642,6885.61726401256,10687.5152689158,5879.31564821126,11693.8168847171,6
"Q101","ARIMA","1994-Q3","1992-Q4",8781.34252530916,6749.53119701276,10813.1538536056,5673.955250456,11888.7298001623,7
"Q101","ARIMA","1994-Q4","1992-Q4",9866.92054519833,7756.67938712412,11977.1617032725,6639.58519661099,13094.2558937857,8
"Q102","ARIMA","1993-Q1","1992-Q4",5533.82904820292,5352.10061288509,5715.55748352075,5255.89939030546,5811.75870610038,1
"Q102","ARIMA","1993-Q2","1992-Q4",5801.4123735539,5544.41146312413,6058.41328398366,5408.36339918642,6194.46134792138,2
"Q102","ARIMA","1993-Q3","1992-Q4",5917.66270181505,5602.90293355029,6232.4224700798,5436.27917721302,6399.04622641707,3
"Q102","ARIMA","1993-Q4","1992-Q4",5721.95454403672,5358.50171976428,6085.40736830916,5166.10141662032,6277.80767145312,4
"Q102","ARIMA","1994-Q1","1992-Q4",5649.66409226809,5239.43850376004,6059.88968077613,5022.27819486891,6277.04998966726,5
"Q102","ARIMA","1994-Q2","1992-Q4",5800.43088971769,5348.24652200165,6252.61525743373,5108.87457710157,6491.98720233382,6
"Q102","ARIMA","1994-Q3","1992-Q4",5888.08951288587,5397.52211553372,6378.65691023801,5137.83142210732,6638.34760366442,7
"Q102","ARIMA","1994-Q4","1992-Q4",5725.12369887866,5198.96588958452,6251.28150817281,4920.43477014033,6529.812627617,8
"Q103","ARIMA","1993-Q1","1992-Q4",1961.66768440022,1724.95152014125,2198.38384865919,1599.64155218689,2323.69381661355,1
"Q103","ARIMA","1993-Q2","1992-Q4",2257.04069179537,2020.3245275364,2493.75685605434,1895.01455958204,2619.0668240087,2
"Q103","ARIMA","1993-Q3","1992-Q4",1981.4825544928,1744.76639023383,2218.19871875177,1619.45642227947,2343.50868670613,3
"Q103","ARIMA","1993-Q4","1992-Q4",1985.68701795628,1748.97085369731,2222.40318221524,1623.66088574295,2347.7131501696,4
"Q103","ARIMA","1994-Q1","1992-Q4",1994.57411556744,1751.41894638071,2237.72928475416,1622.70037511579,2366.44785601908,5
"Q103","ARIMA","1994-Q2","1992-Q4",2289.94712296258,2046.79195377585,2533.10229214931,1918.07338251094,2661.82086341423,6
"Q103","ARIMA","1994-Q3","1992-Q4",2014.38898566001,1771.23381647328,2257.54415484674,1642.51524520837,2386.26272611166,7
"Q103","ARIMA","1994-Q4","1992-Q4",2018.59344912349,1775.43827993676,2261.74861831022,1646.71970867184,2390.46718957513,8
"Q104","ARIMA","1993-Q1","1992-Q4",3722.61857795852,2314.46424456921,5130.77291134784,1569.03236861686,5876.20478730018,1
"Q104","ARIMA","1993-Q2","1992-Q4",3514.40062926835,1887.8550096738,5140.94624886289,1026.81377023942,6001.98748829727,2
"Q104","ARIMA","1993-Q3","1992-Q4",3514.40062926835,1867.92113206949,5160.8801264672,996.327535251231,6032.47372328546,3
"Q104","ARIMA","1993-Q4","1992-Q4",3514.40062926835,1848.22572345258,5180.57553508411,966.206007106909,6062.59525142978,4
"Q104","ARIMA","1994-Q1","1992-Q4",3514.40062926835,1828.76042482252,5200.04083371418,936.43640181832,6092.36485671837,5
"Q104","ARIMA","1994-Q2","1992-Q4",3514.40062926835,1809.51735440224,5219.28390413445,907.006665247651,6121.79459328904,6
"Q104","ARIMA","1994-Q3","1992-Q4",3514.40062926835,1790.48907034423,5238.31218819246,877.905416071269,6150.89584246542,7
"Q104","ARIMA","1994-Q4","1992-Q4",3514.40062926835,1771.66853710209,5257.1327214346,849.121894349492,6179.6793641872,8
"Q105","ARIMA","1993-Q1","1992-Q4",1997.96419354041,1354.06240620589,2641.86598087494,1013.20138985226,2982.72699722857,1
"Q105","ARIMA","1993-Q2","1992-Q4",2106.51668061051,1462.61489327598,2750.41846794504,1121.75387692236,3091.27948429866,2
"Q105","ARIMA","1993-Q3","1992-Q4",2064.60717610877,1420.70538877424,2708.50896344329,1079.84437242061,3049.36997979692,3
"Q105","ARIMA","1993-Q4","1992-Q4",2160.10588308815,1516.20409575363,2804.00767042268,1175.3430794,3144.8686867763,4
"Q105","ARIMA","1994-Q1","1992-Q4",1938.8663623496,1258.03153039934,2619.70119429986,897.619341223437,2980.11338347576,5
"Q105","ARIMA","1994-Q2","1992-Q4",1976.15637009993,1295.32153814967,2656.99120205018,934.909348973765,3017.40339122609,6
"Q105","ARIMA","1994-Q3","1992-Q4",1961.75959495581,1280.92476300556,2642.59442690607,920.512573829651,3003.00661608198,7
"Q105","ARIMA","1994-Q4","1992-Q4",1994.56536126781,1313.73052931755,2675.40019321807,953.318340141647,3035.81238239397,8
"Q106","ARIMA","1993-Q1","1992-Q4",6453.67452697749,5999.09257868983,6908.25647526515,5758.45143130187,7148.89762265311,1
"Q106","ARIMA","1993-Q2","1992-Q4",6323.40475956887,5778.01873173803,6868.79078739971,5489.3088082557,7157.50071088204,2
"Q106","ARIMA","1993-Q3","1992-Q4",6558.81049579191,5838.25780690406,7279.36318467975,5456.82025431182,7660.80073727199,3
"Q106","ARIMA","1993-Q4","1992-Q4",6236.65527346506,5500.70320572266,6972.60734120746,5111.11371438631,7362.19683254381,4
"Q106","ARIMA","1994-Q1","1992-Q4",6444.71277194729,5708.7612093148,7180.66433457978,5319.17198536749,7570.25355852709,5
"Q106","ARIMA","1994-Q2","1992-Q4",6192.97372893713,5436.40494098262,6949.54251689165,5035.90161722087,7350.04584065339,6
"Q106","ARIMA","1994-Q3","1992-Q4",6391.81089103206,5628.50211760791,7155.11966445622,5224.4308610611,7559.19092100303,7
"Q106","ARIMA","1994-Q4","1992-Q4",6167.00237691247,5394.46446791635,6939.54028590859,4985.50760211514,7348.4971517098,8
"Q107","ARIMA","1993-Q1","1992-Q4",4274.91687182462,4141.97977943366,4407.85396421558,4071.60713361286,4478.22661003639,1
"Q107","ARIMA","1993-Q2","1992-Q4",4522.91687182462,4365.30670770785,4680.5270359414,4281.87292667907,4763.96081697017,2
"Q107","ARIMA","1993-Q3","1992-Q4",4895.91687182462,4717.00444315498,5074.82930049427,4622.29392444827,5169.53981920098,3
