series_id,category,method,forecast,horizon,timestamp
Y212,INDUSTRY,Auto-ANN,6088.88,6,1993
Y212,INDUSTRY,Flors-Pearc1,5825.54,1,1988
Y212,INDUSTRY,Flors-Pearc1,5819.83,2,1989
Y212,INDUSTRY,Flors-Pearc1,5815.36,3,1990
Y212,INDUSTRY,Flors-Pearc1,5811.84,4,1991
Y212,INDUSTRY,Flors-Pearc1,5809.08,5,1992
Y212,INDUSTRY,Flors-Pearc1,5806.92,6,1993
Y212,INDUSTRY,Flors-Pearc2,5934.8,1,1988
Y212,INDUSTRY,Flors-Pearc2,5904.13,2,1989
Y212,INDUSTRY,Flors-Pearc2,5871.55,3,1990
Y212,INDUSTRY,Flors-Pearc2,5836.89,4,1991
Y212,INDUSTRY,Flors-Pearc2,5800.06,5,1992
Y212,INDUSTRY,Flors-Pearc2,5760.98,6,1993
Y212,INDUSTRY,PP-Autocast,5991.23,1,1988
Y212,INDUSTRY,PP-Autocast,6024.58,2,1989
Y212,INDUSTRY,PP-Autocast,6043.59,3,1990
Y212,INDUSTRY,PP-Autocast,6054.42,4,1991
Y212,INDUSTRY,PP-Autocast,6060.6,5,1992
Y212,INDUSTRY,PP-Autocast,6064.12,6,1993
Y212,INDUSTRY,ForecastPro,5960.69,1,1988
Y212,INDUSTRY,ForecastPro,5896.54,2,1989
Y212,INDUSTRY,ForecastPro,5894.74,3,1990
Y212,INDUSTRY,ForecastPro,5892.96,4,1991
Y212,INDUSTRY,ForecastPro,5891.2,5,1992
Y212,INDUSTRY,ForecastPro,5889.45,6,1993
Y212,INDUSTRY,SMARTFCS,5652,1,1988
Y212,INDUSTRY,SMARTFCS,5523,2,1989
Y212,INDUSTRY,SMARTFCS,5395,3,1990
Y212,INDUSTRY,SMARTFCS,5266,4,1991
Y212,INDUSTRY,SMARTFCS,5138,5,1992
Y212,INDUSTRY,SMARTFCS,5009,6,1993
Y212,INDUSTRY,THETAsm,5857.85,1,1988
Y212,INDUSTRY,THETAsm,5859.13,2,1989
Y212,INDUSTRY,THETAsm,5880.72,3,1990
Y212,INDUSTRY,THETAsm,5857.22,4,1991
Y212,INDUSTRY,THETAsm,5836.15,5,1992
Y212,INDUSTRY,THETAsm,5826.94,6,1993
Y212,INDUSTRY,THETA,6091.82,1,1988
Y212,INDUSTRY,THETA,6133.16,2,1989
Y212,INDUSTRY,THETA,6354.88,3,1990
Y212,INDUSTRY,THETA,6400.55,4,1991
Y212,INDUSTRY,THETA,6610.1,5,1992
Y212,INDUSTRY,THETA,6654.59,6,1993
Y212,INDUSTRY,RBF,5687.83,1,1988
Y212,INDUSTRY,RBF,5659.32,2,1989
Y212,INDUSTRY,RBF,5638.95,3,1990
Y212,INDUSTRY,RBF,5628.95,4,1991
Y212,INDUSTRY,RBF,5630.14,5,1992
Y212,INDUSTRY,RBF,5642.69,6,1993
Y212,INDUSTRY,ForcX,5738.05,1,1988
Y212,INDUSTRY,ForcX,5657.73,2,1989
Y212,INDUSTRY,ForcX,5577.41,3,1990
Y212,INDUSTRY,ForcX,5497.08,4,1991
Y212,INDUSTRY,ForcX,5416.76,5,1992
Y212,INDUSTRY,ForcX,5336.44,6,1993
Y213,INDUSTRY,NAIVE2,4983,1,1988
Y213,INDUSTRY,NAIVE2,4983,2,1989
Y213,INDUSTRY,NAIVE2,4983,3,1990
Y213,INDUSTRY,NAIVE2,4983,4,1991
Y213,INDUSTRY,NAIVE2,4983,5,1992
Y213,INDUSTRY,NAIVE2,4983,6,1993
Y213,INDUSTRY,SINGLE,4983,1,1988
Y213,INDUSTRY,SINGLE,4983,2,1989
Y213,INDUSTRY,SINGLE,4983,3,1990
Y213,INDUSTRY,SINGLE,4983,4,1991
Y213,INDUSTRY,SINGLE,4983,5,1992
Y213,INDUSTRY,SINGLE,4983,6,1993
Y213,INDUSTRY,HOLT,5074.27,1,1988
Y213,INDUSTRY,HOLT,5162.8,2,1989
Y213,INDUSTRY,HOLT,5251.33,3,1990
Y213,INDUSTRY,HOLT,5339.87,4,1991
Y213,INDUSTRY,HOLT,5428.4,5,1992
Y213,INDUSTRY,HOLT,5516.93,6,1993
Y213,INDUSTRY,DAMPEN,4986.82,1,1988
Y213,INDUSTRY,DAMPEN,4981.53,2,1989
Y213,INDUSTRY,DAMPEN,4980.07,3,1990
Y213,INDUSTRY,DAMPEN,4979.68,4,1991
Y213,INDUSTRY,DAMPEN,4979.57,5,1992
Y213,INDUSTRY,DAMPEN,4979.54,6,1993
Y213,INDUSTRY,WINTER,5074.27,1,1988
Y213,INDUSTRY,WINTER,5162.8,2,1989
Y213,INDUSTRY,WINTER,5251.33,3,1990
Y213,INDUSTRY,WINTER,5339.87,4,1991
Y213,INDUSTRY,WINTER,5428.4,5,1992
Y213,INDUSTRY,WINTER,5516.93,6,1993
Y213,INDUSTRY,COMB S-H-D,5014.7,1,1988
Y213,INDUSTRY,COMB S-H-D,5042.44,2,1989
Y213,INDUSTRY,COMB S-H-D,5071.47,3,1990
Y213,INDUSTRY,COMB S-H-D,5100.85,4,1991
Y213,INDUSTRY,COMB S-H-D,5130.32,5,1992
Y213,INDUSTRY,COMB S-H-D,5159.82,6,1993
Y213,INDUSTRY,B-J auto,4983,1,1988
Y213,INDUSTRY,B-J auto,4983,2,1989
Y213,INDUSTRY,B-J auto,4983,3,1990
Y213,INDUSTRY,B-J auto,4983,4,1991
Y213,INDUSTRY,B-J auto,4983,5,1992
Y213,INDUSTRY,B-J auto,4983,6,1993
Y213,INDUSTRY,AutoBox1,5082.93,1,1988
Y213,INDUSTRY,AutoBox1,5182.87,2,1989
Y213,INDUSTRY,AutoBox1,5282.8,3,1990
Y213,INDUSTRY,AutoBox1,5382.74,4,1991
Y213,INDUSTRY,AutoBox1,5482.67,5,1992
Y213,INDUSTRY,AutoBox1,5582.6,6,1993
Y213,INDUSTRY,AutoBox2,5089.39,1,1988
Y213,INDUSTRY,AutoBox2,5195.78,2,1989
Y213,INDUSTRY,AutoBox2,5302.17,3,1990
Y213,INDUSTRY,AutoBox2,5408.56,4,1991
Y213,INDUSTRY,AutoBox2,5514.95,5,1992
Y213,INDUSTRY,AutoBox2,5621.34,6,1993
Y213,INDUSTRY,AutoBox3,5070.71,1,1988
Y213,INDUSTRY,AutoBox3,5158.42,2,1989
Y213,INDUSTRY,AutoBox3,5246.12,3,1990
Y213,INDUSTRY,AutoBox3,5333.83,4,1991
Y213,INDUSTRY,AutoBox3,5421.54,5,1992
Y213,INDUSTRY,AutoBox3,5509.25,6,1993
Y213,INDUSTRY,ROBUST-Trend,5085.76,1,1988
Y213,INDUSTRY,ROBUST-Trend,5188.52,2,1989
Y213,INDUSTRY,ROBUST-Trend,5291.27,3,1990
Y213,INDUSTRY,ROBUST-Trend,5394.03,4,1991
Y213,INDUSTRY,ROBUST-Trend,5496.79,5,1992
Y213,INDUSTRY,ROBUST-Trend,5599.55,6,1993
Y213,INDUSTRY,ARARMA,5054.93,1,1988
Y213,INDUSTRY,ARARMA,5127.89,2,1989
Y213,INDUSTRY,ARARMA,5201.91,3,1990
Y213,INDUSTRY,ARARMA,5277,4,1991
Y213,INDUSTRY,ARARMA,5353.17,5,1992
Y213,INDUSTRY,ARARMA,5430.43,6,1993
Y213,INDUSTRY,Auto-ANN,4993.33,1,1988
Y213,INDUSTRY,Auto-ANN,5002.92,2,1989
Y213,INDUSTRY,Auto-ANN,5011.82,3,1990
Y213,INDUSTRY,Auto-ANN,5020.08,4,1991
Y213,INDUSTRY,Auto-ANN,5027.76,5,1992
Y213,INDUSTRY,Auto-ANN,5034.88,6,1993
Y213,INDUSTRY,Flors-Pearc1,4877.65,1,1988
Y213,INDUSTRY,Flors-Pearc1,4806.73,2,1989
Y213,INDUSTRY,Flors-Pearc1,4760.28,3,1990
Y213,INDUSTRY,Flors-Pearc1,4729.86,4,1991
Y213,INDUSTRY,Flors-Pearc1,4709.93,5,1992
Y213,INDUSTRY,Flors-Pearc1,4696.88,6,1993
Y213,INDUSTRY,Flors-Pearc2,5575.52,1,1988
Y213,INDUSTRY,Flors-Pearc2,5600,2,1989
Y213,INDUSTRY,Flors-Pearc2,5700,3,1990
Y213,INDUSTRY,Flors-Pearc2,5800,4,1991
Y213,INDUSTRY,Flors-Pearc2,5850,5,1992
Y213,INDUSTRY,Flors-Pearc2,5900,6,1993
Y213,INDUSTRY,PP-Autocast,4987.08,1,1988
Y213,INDUSTRY,PP-Autocast,4980.69,2,1989
Y213,INDUSTRY,PP-Autocast,4978.59,3,1990
Y213,INDUSTRY,PP-Autocast,4977.89,4,1991
Y213,INDUSTRY,PP-Autocast,4977.66,5,1992
Y213,INDUSTRY,PP-Autocast,4977.59,6,1993
Y213,INDUSTRY,ForecastPro,4983,1,1988
Y213,INDUSTRY,ForecastPro,4983,2,1989
Y213,INDUSTRY,ForecastPro,4983,3,1990
Y213,INDUSTRY,ForecastPro,4983,4,1991
Y213,INDUSTRY,ForecastPro,4983,5,1992
Y213,INDUSTRY,ForecastPro,4983,6,1993
Y213,INDUSTRY,SMARTFCS,5204,1,1988
Y213,INDUSTRY,SMARTFCS,5245,2,1989
Y213,INDUSTRY,SMARTFCS,5286,3,1990
Y213,INDUSTRY,SMARTFCS,5327,4,1991
Y213,INDUSTRY,SMARTFCS,5368,5,1992
Y213,INDUSTRY,SMARTFCS,5409,6,1993
Y213,INDUSTRY,THETAsm,5039.57,1,1988
Y213,INDUSTRY,THETAsm,5057.62,2,1989
Y213,INDUSTRY,THETAsm,4989.18,3,1990
Y213,INDUSTRY,THETAsm,4969.04,4,1991
Y213,INDUSTRY,THETAsm,4951.09,5,1992
Y213,INDUSTRY,THETAsm,4943.8,6,1993
Y213,INDUSTRY,THETA,5095.77,1,1988
Y213,INDUSTRY,THETA,5134.84,2,1989
Y213,INDUSTRY,THETA,5255.2,3,1990
Y213,INDUSTRY,THETA,5298.68,4,1991
Y213,INDUSTRY,THETA,5419.63,5,1992
Y213,INDUSTRY,THETA,5462.92,6,1993
Y213,INDUSTRY,RBF,5016.57,1,1988
Y213,INDUSTRY,RBF,5048.39,2,1989
Y213,INDUSTRY,RBF,5072.18,3,1990
Y213,INDUSTRY,RBF,5085.95,4,1991
Y213,INDUSTRY,RBF,5088.78,5,1992
Y213,INDUSTRY,RBF,5080.26,6,1993
Y213,INDUSTRY,ForcX,5048.49,1,1988
Y213,INDUSTRY,ForcX,5113.98,2,1989
Y213,INDUSTRY,ForcX,5179.48,3,1990
Y213,INDUSTRY,ForcX,5244.97,4,1991
Y213,INDUSTRY,ForcX,5310.46,5,1992
Y213,INDUSTRY,ForcX,5375.95,6,1993
Y214,INDUSTRY,NAIVE2,3232,1,1988
Y214,INDUSTRY,NAIVE2,3232,2,1989
Y214,INDUSTRY,NAIVE2,3232,3,1990
Y214,INDUSTRY,NAIVE2,3232,4,1991
Y214,INDUSTRY,NAIVE2,3232,5,1992
Y214,INDUSTRY,NAIVE2,3232,6,1993
Y214,INDUSTRY,SINGLE,3232,1,1988
Y214,INDUSTRY,SINGLE,3232,2,1989
Y214,INDUSTRY,SINGLE,3232,3,1990
Y214,INDUSTRY,SINGLE,3232,4,1991
Y214,INDUSTRY,SINGLE,3232,5,1992
Y214,INDUSTRY,SINGLE,3232,6,1993
Y214,INDUSTRY,HOLT,3209.64,1,1988
Y214,INDUSTRY,HOLT,3187.29,2,1989
Y214,INDUSTRY,HOLT,3164.95,3,1990
Y214,INDUSTRY,HOLT,3142.61,4,1991
Y214,INDUSTRY,HOLT,3120.26,5,1992
Y214,INDUSTRY,HOLT,3097.92,6,1993
Y214,INDUSTRY,DAMPEN,3229.28,1,1988
Y214,INDUSTRY,DAMPEN,3225.37,2,1989
Y214,INDUSTRY,DAMPEN,3223.18,3,1990
Y214,INDUSTRY,DAMPEN,3221.97,4,1991
Y214,INDUSTRY,DAMPEN,3221.29,5,1992
Y214,INDUSTRY,DAMPEN,3220.91,6,1993
Y214,INDUSTRY,WINTER,3209.64,1,1988
Y214,INDUSTRY,WINTER,3187.29,2,1989
Y214,INDUSTRY,WINTER,3164.95,3,1990
Y214,INDUSTRY,WINTER,3142.61,4,1991
Y214,INDUSTRY,WINTER,3120.26,5,1992
Y214,INDUSTRY,WINTER,3097.92,6,1993
Y214,INDUSTRY,COMB S-H-D,3223.64,1,1988
Y214,INDUSTRY,COMB S-H-D,3214.89,2,1989
Y214,INDUSTRY,COMB S-H-D,3206.71,3,1990
Y214,INDUSTRY,COMB S-H-D,3198.86,4,1991
Y214,INDUSTRY,COMB S-H-D,3191.18,5,1992
Y214,INDUSTRY,COMB S-H-D,3183.61,6,1993
Y214,INDUSTRY,B-J auto,3287.08,1,1988
Y214,INDUSTRY,B-J auto,3386.16,2,1989
Y214,INDUSTRY,B-J auto,3515.14,3,1990
Y214,INDUSTRY,B-J auto,3658.95,4,1991
Y214,INDUSTRY,B-J auto,3803.03,5,1992
Y214,INDUSTRY,B-J auto,3934.53,6,1993
Y214,INDUSTRY,AutoBox1,3223.33,1,1988
Y214,INDUSTRY,AutoBox1,3198.22,2,1989
Y214,INDUSTRY,AutoBox1,3167.71,3,1990
Y214,INDUSTRY,AutoBox1,3131.59,4,1991
Y214,INDUSTRY,AutoBox1,3095.6,5,1992
Y214,INDUSTRY,AutoBox1,3062.35,6,1993
Y214,INDUSTRY,AutoBox2,3227.26,1,1988
Y214,INDUSTRY,AutoBox2,3225.22,2,1989
Y214,INDUSTRY,AutoBox2,3224.34,3,1990
Y214,INDUSTRY,AutoBox2,3223.96,4,1991
Y214,INDUSTRY,AutoBox2,3223.8,5,1992
Y214,INDUSTRY,AutoBox2,3223.73,6,1993
Y214,INDUSTRY,AutoBox3,3223.49,1,1988
Y214,INDUSTRY,AutoBox3,3216.9,2,1989
Y214,INDUSTRY,AutoBox3,3211.8,3,1990
Y214,INDUSTRY,AutoBox3,3207.85,4,1991
Y214,INDUSTRY,AutoBox3,3204.8,5,1992
Y214,INDUSTRY,AutoBox3,3202.44,6,1993
Y214,INDUSTRY,ROBUST-Trend,3193.95,1,1988
Y214,INDUSTRY,ROBUST-Trend,3155.9,2,1989
Y214,INDUSTRY,ROBUST-Trend,3117.85,3,1990
Y214,INDUSTRY,ROBUST-Trend,3079.8,4,1991
Y214,INDUSTRY,ROBUST-Trend,3041.75,5,1992
Y214,INDUSTRY,ROBUST-Trend,3003.7,6,1993
Y214,INDUSTRY,ARARMA,3204.78,1,1988
Y214,INDUSTRY,ARARMA,3170.39,2,1989
Y214,INDUSTRY,ARARMA,3132.97,3,1990
Y214,INDUSTRY,ARARMA,3094.43,4,1991
Y214,INDUSTRY,ARARMA,3055.65,5,1992
Y214,INDUSTRY,ARARMA,3017.02,6,1993
Y214,INDUSTRY,Auto-ANN,3249.38,1,1988
Y214,INDUSTRY,Auto-ANN,3262.3,2,1989
Y214,INDUSTRY,Auto-ANN,3283.58,3,1990
Y214,INDUSTRY,Auto-ANN,3304.08,4,1991
Y214,INDUSTRY,Auto-ANN,3325.6,5,1992
Y214,INDUSTRY,Auto-ANN,3345.05,6,1993
Y214,INDUSTRY,Flors-Pearc1,3224.94,1,1988
Y214,INDUSTRY,Flors-Pearc1,3220.01,2,1989
Y214,INDUSTRY,Flors-Pearc1,3216.63,3,1990
Y214,INDUSTRY,Flors-Pearc1,3214.32,4,1991
Y214,INDUSTRY,Flors-Pearc1,3212.74,5,1992
Y214,INDUSTRY,Flors-Pearc1,3211.65,6,1993
Y214,INDUSTRY,Flors-Pearc2,3609.93,1,1988
Y214,INDUSTRY,Flors-Pearc2,3638.01,2,1989
Y214,INDUSTRY,Flors-Pearc2,3667.66,3,1990
Y214,INDUSTRY,Flors-Pearc2,3698.77,4,1991
Y214,INDUSTRY,Flors-Pearc2,3731.29,5,1992
Y214,INDUSTRY,Flors-Pearc2,3765.2,6,1993
Y214,INDUSTRY,PP-Autocast,3230.16,1,1988
Y214,INDUSTRY,PP-Autocast,3226.96,2,1989
Y214,INDUSTRY,PP-Autocast,3225.2,3,1990
Y214,INDUSTRY,PP-Autocast,3224.23,4,1991
Y214,INDUSTRY,PP-Autocast,3223.7,5,1992
Y214,INDUSTRY,PP-Autocast,3223.4,6,1993
Y214,INDUSTRY,ForecastPro,3268.83,1,1988
Y214,INDUSTRY,ForecastPro,3337.56,2,1989
Y214,INDUSTRY,ForecastPro,3430.81,3,1990
Y214,INDUSTRY,ForecastPro,3540,4,1991
Y214,INDUSTRY,ForecastPro,3655.65,5,1992
Y214,INDUSTRY,ForecastPro,3767.94,6,1993
Y214,INDUSTRY,SMARTFCS,3232,1,1988
Y214,INDUSTRY,SMARTFCS,3232,2,1989
Y214,INDUSTRY,SMARTFCS,3232,3,1990
Y214,INDUSTRY,SMARTFCS,3232,4,1991
Y214,INDUSTRY,SMARTFCS,3232,5,1992
Y214,INDUSTRY,SMARTFCS,3232,6,1993
Y214,INDUSTRY,THETAsm,3368.77,1,1988
Y214,INDUSTRY,THETAsm,3447.65,2,1989
Y214,INDUSTRY,THETAsm,3444.16,3,1990
Y214,INDUSTRY,THETAsm,3420.63,4,1991
Y214,INDUSTRY,THETAsm,3404.38,5,1992
Y214,INDUSTRY,THETAsm,3415.94,6,1993
Y214,INDUSTRY,THETA,3291.19,1,1988
Y214,INDUSTRY,THETA,3284.66,2,1989
Y214,INDUSTRY,THETA,3342.86,3,1990
Y214,INDUSTRY,THETA,3340.44,4,1991
Y214,INDUSTRY,THETA,3401.59,5,1992
Y214,INDUSTRY,THETA,3400.57,6,1993
Y214,INDUSTRY,RBF,3226.03,1,1988
Y214,INDUSTRY,RBF,3221.58,2,1989
Y214,INDUSTRY,RBF,3218.55,3,1990
Y214,INDUSTRY,RBF,3217.2,4,1991
Y214,INDUSTRY,RBF,3217.58,5,1992
Y214,INDUSTRY,RBF,3219.7,6,1993
Y214,INDUSTRY,ForcX,3186.5,1,1988
Y214,INDUSTRY,ForcX,3213.06,2,1989
Y214,INDUSTRY,ForcX,3213.06,3,1990
Y214,INDUSTRY,ForcX,3213.06,4,1991
Y214,INDUSTRY,ForcX,3213.06,5,1992
Y214,INDUSTRY,ForcX,3213.06,6,1993
Y215,INDUSTRY,NAIVE2,3091.5,1,1988
Y215,INDUSTRY,NAIVE2,3091.5,2,1989
Y215,INDUSTRY,NAIVE2,3091.5,3,1990
Y215,INDUSTRY,NAIVE2,3091.5,4,1991
Y215,INDUSTRY,NAIVE2,3091.5,5,1992
Y215,INDUSTRY,NAIVE2,3091.5,6,1993
Y215,INDUSTRY,SINGLE,3091.5,1,1988
Y215,INDUSTRY,SINGLE,3091.5,2,1989
Y215,INDUSTRY,SINGLE,3091.5,3,1990
Y215,INDUSTRY,SINGLE,3091.5,4,1991
Y215,INDUSTRY,SINGLE,3091.5,5,1992
Y215,INDUSTRY,SINGLE,3091.5,6,1993
Y215,INDUSTRY,HOLT,2820,1,1988
Y215,INDUSTRY,HOLT,2548.28,2,1989
Y215,INDUSTRY,HOLT,2276.55,3,1990
Y215,INDUSTRY,HOLT,2004.82,4,1991
Y215,INDUSTRY,HOLT,1733.09,5,1992
Y215,INDUSTRY,HOLT,1461.37,6,1993
Y215,INDUSTRY,DAMPEN,2995.79,1,1988
Y215,INDUSTRY,DAMPEN,2956.78,2,1989
Y215,INDUSTRY,DAMPEN,2943.17,3,1990
Y215,INDUSTRY,DAMPEN,2938.42,4,1991
Y215,INDUSTRY,DAMPEN,2936.76,5,1992
Y215,INDUSTRY,DAMPEN,2936.18,6,1993
Y215,INDUSTRY,WINTER,2820,1,1988
Y215,INDUSTRY,WINTER,2548.28,2,1989
Y215,INDUSTRY,WINTER,2276.55,3,1990
Y215,INDUSTRY,WINTER,2004.82,4,1991
Y215,INDUSTRY,WINTER,1733.09,5,1992
Y215,INDUSTRY,WINTER,1461.37,6,1993
Y215,INDUSTRY,COMB S-H-D,2969.1,1,1988
Y215,INDUSTRY,COMB S-H-D,2865.52,2,1989
Y215,INDUSTRY,COMB S-H-D,2770.41,3,1990
Y215,INDUSTRY,COMB S-H-D,2678.25,4,1991
Y215,INDUSTRY,COMB S-H-D,2587.12,5,1992
Y215,INDUSTRY,COMB S-H-D,2496.35,6,1993
Y215,INDUSTRY,B-J auto,3091.5,1,1988
Y215,INDUSTRY,B-J auto,3091.5,2,1989
Y215,INDUSTRY,B-J auto,3091.5,3,1990
Y215,INDUSTRY,B-J auto,3091.5,4,1991
Y215,INDUSTRY,B-J auto,3091.5,5,1992
Y215,INDUSTRY,B-J auto,3091.5,6,1993
Y215,INDUSTRY,AutoBox1,3655.52,1,1988
Y215,INDUSTRY,AutoBox1,3666.57,2,1989
Y215,INDUSTRY,AutoBox1,3684.66,3,1990
Y215,INDUSTRY,AutoBox1,3708.22,4,1991
Y215,INDUSTRY,AutoBox1,3736.06,5,1992
Y215,INDUSTRY,AutoBox1,3767.22,6,1993
Y215,INDUSTRY,AutoBox2,3302.46,1,1988
Y215,INDUSTRY,AutoBox2,3513.43,2,1989
Y215,INDUSTRY,AutoBox2,3724.39,3,1990
Y215,INDUSTRY,AutoBox2,3935.36,4,1991
Y215,INDUSTRY,AutoBox2,4146.32,5,1992
Y215,INDUSTRY,AutoBox2,4357.29,6,1993
Y215,INDUSTRY,AutoBox3,2672.59,1,1988
Y215,INDUSTRY,AutoBox3,2365.52,2,1989
Y215,INDUSTRY,AutoBox3,2140.44,3,1990
Y215,INDUSTRY,AutoBox3,1975.46,4,1991
Y215,INDUSTRY,AutoBox3,1854.52,5,1992
Y215,INDUSTRY,AutoBox3,1765.88,6,1993
Y215,INDUSTRY,ROBUST-Trend,3264.44,1,1988
Y215,INDUSTRY,ROBUST-Trend,3437.38,2,1989
Y215,INDUSTRY,ROBUST-Trend,3610.31,3,1990
Y215,INDUSTRY,ROBUST-Trend,3783.25,4,1991
Y215,INDUSTRY,ROBUST-Trend,3956.19,5,1992
Y215,INDUSTRY,ROBUST-Trend,4129.13,6,1993
Y215,INDUSTRY,ARARMA,3077.42,1,1988
Y215,INDUSTRY,ARARMA,3063.39,2,1989
Y215,INDUSTRY,ARARMA,3049.44,3,1990
Y215,INDUSTRY,ARARMA,3035.54,4,1991
Y215,INDUSTRY,ARARMA,3021.71,5,1992
Y215,INDUSTRY,ARARMA,3007.95,6,1993
Y215,INDUSTRY,Auto-ANN,3266.32,1,1988
Y215,INDUSTRY,Auto-ANN,3432.16,2,1989
Y215,INDUSTRY,Auto-ANN,3588.64,3,1990
Y215,INDUSTRY,Auto-ANN,3735.6,4,1991
Y215,INDUSTRY,Auto-ANN,3873.05,5,1992
Y215,INDUSTRY,Auto-ANN,4001.11,6,1993
Y215,INDUSTRY,Flors-Pearc1,2948,1,1988
Y215,INDUSTRY,Flors-Pearc1,2823.86,2,1989
Y215,INDUSTRY,Flors-Pearc1,2710.28,3,1990
Y215,INDUSTRY,Flors-Pearc1,2606.35,4,1991
Y215,INDUSTRY,Flors-Pearc1,2511.25,5,1992
Y215,INDUSTRY,Flors-Pearc1,2424.24,6,1993
Y215,INDUSTRY,Flors-Pearc2,3207.81,1,1988
Y215,INDUSTRY,Flors-Pearc2,3090.3,2,1989
Y215,INDUSTRY,Flors-Pearc2,2973.08,3,1990
Y215,INDUSTRY,Flors-Pearc2,2851.91,4,1991
Y215,INDUSTRY,Flors-Pearc2,2725.27,5,1992
Y215,INDUSTRY,Flors-Pearc2,2592.6,6,1993
Y215,INDUSTRY,PP-Autocast,2998.71,1,1988
Y215,INDUSTRY,PP-Autocast,2960.12,2,1989
Y215,INDUSTRY,PP-Autocast,2946.22,3,1990
Y215,INDUSTRY,PP-Autocast,2941.22,4,1991
Y215,INDUSTRY,PP-Autocast,2939.42,5,1992
Y215,INDUSTRY,PP-Autocast,2938.77,6,1993
Y215,INDUSTRY,ForecastPro,3091.5,1,1988
Y215,INDUSTRY,ForecastPro,3091.5,2,1989
Y215,INDUSTRY,ForecastPro,3091.5,3,1990
Y215,INDUSTRY,ForecastPro,3091.5,4,1991
Y215,INDUSTRY,ForecastPro,3091.5,5,1992
Y215,INDUSTRY,ForecastPro,3091.5,6,1993
Y215,INDUSTRY,SMARTFCS,2869,1,1988
Y215,INDUSTRY,SMARTFCS,2648,2,1989
Y215,INDUSTRY,SMARTFCS,2427,3,1990
Y215,INDUSTRY,SMARTFCS,2206,4,1991
Y215,INDUSTRY,SMARTFCS,1986,5,1992
Y215,INDUSTRY,SMARTFCS,1765,6,1993
Y215,INDUSTRY,THETAsm,2973.94,1,1988
Y215,INDUSTRY,THETAsm,2844.3,2,1989
Y215,INDUSTRY,THETAsm,3177.61,3,1990
Y215,INDUSTRY,THETAsm,3185.2,4,1991
Y215,INDUSTRY,THETAsm,3185.47,5,1992
Y215,INDUSTRY,THETAsm,3160.8,6,1993
Y215,INDUSTRY,THETA,3434.45,1,1988
Y215,INDUSTRY,THETA,3440.15,2,1989
Y215,INDUSTRY,THETA,3877.22,3,1990
Y215,INDUSTRY,THETA,3926.56,4,1991
Y215,INDUSTRY,THETA,4383.04,5,1992
Y215,INDUSTRY,THETA,4438.51,6,1993
Y215,INDUSTRY,RBF,2951.86,1,1988
Y215,INDUSTRY,RBF,2855.57,2,1989
Y215,INDUSTRY,RBF,2790.83,3,1990
Y215,INDUSTRY,RBF,2762.3,4,1991
Y215,INDUSTRY,RBF,2770.06,5,1992
Y215,INDUSTRY,RBF,2812.64,6,1993
Y215,INDUSTRY,ForcX,2972.68,1,1988
Y215,INDUSTRY,ForcX,2945.89,2,1989
Y215,INDUSTRY,ForcX,2939.73,3,1990
Y215,INDUSTRY,ForcX,2938.31,4,1991
Y215,INDUSTRY,ForcX,2937.98,5,1992
Y215,INDUSTRY,ForcX,2937.91,6,1993
Y216,INDUSTRY,NAIVE2,4911,1,1988
Y216,INDUSTRY,NAIVE2,4911,2,1989
Y216,INDUSTRY,NAIVE2,4911,3,1990
Y216,INDUSTRY,NAIVE2,4911,4,1991
Y216,INDUSTRY,NAIVE2,4911,5,1992
Y216,INDUSTRY,NAIVE2,4911,6,1993
Y216,INDUSTRY,SINGLE,4911,1,1988
Y216,INDUSTRY,SINGLE,4911,2,1989
Y216,INDUSTRY,SINGLE,4911,3,1990
Y216,INDUSTRY,SINGLE,4911,4,1991
Y216,INDUSTRY,SINGLE,4911,5,1992
Y216,INDUSTRY,SINGLE,4911,6,1993
Y216,INDUSTRY,HOLT,4955.18,1,1988
Y216,INDUSTRY,HOLT,5053.43,2,1989
Y216,INDUSTRY,HOLT,5151.68,3,1990
Y216,INDUSTRY,HOLT,5249.93,4,1991
Y216,INDUSTRY,HOLT,5348.18,5,1992
Y216,INDUSTRY,HOLT,5446.43,6,1993
Y216,INDUSTRY,DAMPEN,4898.25,1,1988
Y216,INDUSTRY,DAMPEN,4905.88,2,1989
Y216,INDUSTRY,DAMPEN,4907.15,3,1990
Y216,INDUSTRY,DAMPEN,4907.36,4,1991
Y216,INDUSTRY,DAMPEN,4907.4,5,1992
Y216,INDUSTRY,DAMPEN,4907.4,6,1993
Y216,INDUSTRY,WINTER,4955.18,1,1988
Y216,INDUSTRY,WINTER,5053.43,2,1989
Y216,INDUSTRY,WINTER,5151.68,3,1990
Y216,INDUSTRY,WINTER,5249.93,4,1991
Y216,INDUSTRY,WINTER,5348.18,5,1992
Y216,INDUSTRY,WINTER,5446.43,6,1993
Y216,INDUSTRY,COMB S-H-D,4921.48,1,1988
Y216,INDUSTRY,COMB S-H-D,4956.77,2,1989
Y216,INDUSTRY,COMB S-H-D,4989.94,3,1990
Y216,INDUSTRY,COMB S-H-D,5022.76,4,1991
Y216,INDUSTRY,COMB S-H-D,5055.53,5,1992
Y216,INDUSTRY,COMB S-H-D,5088.28,6,1993
Y216,INDUSTRY,B-J auto,4911,1,1988
Y216,INDUSTRY,B-J auto,4911,2,1989
Y216,INDUSTRY,B-J auto,4911,3,1990
